folioviv,foliohog,id_pobla,sexo_pe,edad_act,mes_nac,anio_nac,otra_resid,nivela_pe,gradoa_pe,asiste_pe,tra_pago,tra_negfam,tra_neg,tra_aprend,tra_volun,tra_relig,trab_remun,sosten_eco,tra_dome,lengua_ind,pueblo_ind,color_piel,razon_estu,satis_vida,satis_nina,satis_adol,satis_jov,satis_adul,c_alimenta,c_actfis,c_tics,c_redsoc,c_consbien,c_economia,c_consalco,c_lectura,anio_dejar,edad_dejar,matrimonio,hij_vivos,anticoncep,anio_rsex,edad_rsex,cvegeo,cve_ent,cve_mun,est_dis,upm,factor_per
206420402,1,03,2,24,10,2001,1,06,3,1,1,2,2,2,2,2,1,2,1,1,1,D,07,08,10,08,08,,,,,,,,,,,99,0,0,2,,88,20527,20,527,0300,00019,5356
206420404,1,01,1,41,06,1984,1,03,6,1,1,2,1,2,1,2,1,1,1,1,1,E,07,10,04,07,08,10,,,,,,,,,2000,16,1,3,1,2008,24,20527,20,527,0300,00019,2678
206420405,1,02,2,34,10,1991,2,06,3,1,1,2,2,2,1,2,1,2,1,1,1,G,07,08,05,08,08,08,2,,2,2,2,2,,1,2010,19,1,2,1,2010,19,20527,20,527,0300,00019,2678
206420406,1,01,1,57,11,1968,1,03,5,1,1,2,2,2,2,2,1,1,1,1,1,F,07,05,05,06,06,06,,2,,,,2,,,1993,25,1,4,2,1993,25,20527,20,527,0300,00019,2678
206420409,1,01,2,37,01,1988,1,06,3,1,1,2,2,2,2,2,1,1,1,1,1,C,07,04,08,06,04,03,,,,,2,2,,,2005,17,0,5,2,2007,19,20527,20,527,0300,00019,1339
206420410,1,02,2,39,08,1986,1,03,6,1,1,2,2,2,2,2,1,1,1,1,1,F,04,10,10,10,10,10,,,,,,,,,1999,13,1,3,1,2007,21,20527,20,527,0300,00019,1339
206420411,1,01,2,60,11,1965,2,03,6,1,1,2,2,2,2,2,1,1,1,1,1,E,07,08,10,10,10,10,,,,,,,,,1983,18,1,6,1,1980,15,20527,20,527,0300,00019,1339
206420412,1,02,2,52,04,1973,2,03,6,1,2,1,2,2,2,2,2,2,1,1,1,J,07,08,06,07,09,08,,,,,,2,,,1991,18,1,5,1,1992,19,20527,20,527,0300,00019,4017
206420413,1,03,2,29,04,1996,2,03,6,1,2,2,2,2,2,2,2,2,1,1,1,F,07,08,10,10,08,,,,,,,2,,,2019,23,1,1,2,2019,23,20527,20,527,0300,00019,5356
206420414,1,03,2,19,10,2006,1,06,1,1,1,1,2,2,2,2,1,2,1,2,1,F,04,09,10,10,,,,,,,,,,,2021,15,0,1,2,2021,15,20527,20,527,0300,00019,4017
206420415,1,02,2,46,05,1979,2,06,3,1,2,2,2,2,2,2,2,2,1,1,1,F,07,08,09,08,10,08,,,,,,2,,,2001,22,1,3,2,2000,21,20527,20,527,0300,00019,4017
206420416,1,02,2,44,11,1981,2,00,0,2,2,2,2,2,2,2,2,2,1,1,1,C,07,10,08,08,08,10,,,,,,,,,1998,17,1,3,2,1998,17,20527,20,527,0300,00019,4017
206420417,1,02,2,36,12,1989,1,06,3,1,2,1,2,2,2,2,2,2,1,1,1,F,07,08,04,05,04,08,,,,,,2,,,2013,24,1,0,1,2012,23,20527,20,527,0300,00019,2678
206420418,1,02,2,61,02,1964,2,03,5,1,2,2,2,2,2,2,2,2,1,1,1,G,04,09,10,10,10,10,,,,,,,,,1988,24,1,7,2,1979,15,20527,20,527,0300,00019,1339
206420419,1,01,2,58,11,1967,1,03,6,1,1,2,2,2,2,2,1,2,1,1,1,H,07,10,10,10,10,08,2,2,,2,2,2,,,1981,14,1,4,2,1987,20,20527,20,527,0300,00019,2678
206420420,1,02,2,41,10,1984,2,00,0,2,2,1,2,2,2,2,2,2,1,1,1,H,11,09,01,01,01,07,,,,,,,,,,99,0,1,2,2019,35,20527,20,527,0300,00019,1339
206430701,1,01,1,62,10,1963,2,03,6,1,1,2,2,2,2,2,1,1,1,1,1,G,07,10,10,10,07,04,,,,,,,,1,1983,20,1,7,2,1983,20,20549,20,549,0300,00020,1160
206430702,1,01,2,34,12,1991,2,06,3,1,2,2,2,2,2,2,2,2,1,1,2,D,12,00,10,10,08,08,,,,,,1,,,2008,17,1,4,1,2008,17,20549,20,549,0300,00020,1160
206430703,1,02,2,28,07,1997,1,06,1,1,1,1,1,2,1,2,1,2,1,1,1,F,07,10,09,10,09,,2,2,1,,1,2,1,1,2015,18,1,2,1,2015,18,20549,20,549,0300,00020,2320
206430704,1,02,2,42,07,1983,2,06,3,1,2,2,2,2,2,2,2,2,1,1,1,F,07,08,06,07,07,08,,,,,,,,,2013,30,1,2,1,2002,19,20549,20,549,0300,00020,2320
206430705,1,01,2,55,08,1970,1,03,6,1,1,2,1,2,1,2,1,1,1,1,1,D,07,00,10,10,10,00,2,1,1,2,,2,,,1985,15,1,1,2,1991,21,20549,20,549,0300,00020,1160
206430706,1,01,1,32,12,1993,1,03,3,1,1,1,2,2,1,2,1,1,1,2,2,D,04,05,09,09,08,08,,2,,,2,2,,,2011,18,1,5,1,2003,10,20549,20,549,0300,00020,2320
206430707,1,02,1,58,01,1967,1,03,3,1,1,1,2,2,1,2,1,1,1,2,1,E,07,09,08,10,09,09,,,,,,,,,1985,18,1,0,2,1985,18,20549,20,549,0300,00020,2320
206430708,1,03,2,32,04,1993,2,06,3,1,2,1,1,2,1,2,2,2,1,2,1,F,07,10,05,09,10,10,,,1,1,,,,,2022,29,1,0,2,2012,19,20549,20,549,0300,00020,3480
206430709,1,03,1,41,10,1984,1,03,6,1,1,1,2,2,2,2,1,1,1,1,1,G,07,07,09,06,06,06,,,,,,,1,1,1999,15,1,0,2,2000,16,20549,20,549,0300,00020,2320
206430711,1,02,2,57,02,1968,1,03,1,1,2,1,2,2,2,2,2,2,1,1,1,G,07,05,08,08,05,05,,,,,,,,,1982,14,1,2,2,1982,14,20549,20,549,0300,00020,4639
206430713,1,02,2,47,11,1978,2,03,4,1,2,2,2,2,2,2,2,2,1,1,1,F,04,10,10,06,06,02,,,,,,,,,1993,15,1,2,2,1993,15,20549,20,549,0300,00020,2320
206430714,1,01,2,49,11,1976,1,03,3,1,1,1,2,2,2,2,1,1,1,1,1,F,07,06,07,07,08,08,,,,,,2,,,1996,20,1,4,2,1994,18,20549,20,549,0300,00020,1160
206430715,1,02,2,33,11,1992,2,06,2,1,2,1,2,2,2,2,2,2,1,1,1,F,12,08,08,09,09,07,,,,,,2,,,2007,15,1,5,1,2007,15,20549,20,549,0300,00020,2320
206430716,1,02,2,64,03,1961,1,03,2,1,2,1,2,2,2,2,2,2,1,1,1,E,07,10,10,05,08,07,,,,,,2,,,1995,34,1,0,2,1974,13,20549,20,549,0300,00020,1160
206430717,1,02,2,60,09,1965,2,03,3,1,1,1,2,2,2,2,1,1,1,1,1,E,07,05,06,07,08,03,,,,,,,,,2015,50,1,2,1,1980,15,20549,20,549,0300,00020,2320
206430718,1,02,2,49,09,1976,2,03,2,1,2,1,2,2,2,2,2,2,1,1,1,I,07,08,03,06,08,09,,,,,,,,,1992,16,1,0,2,1992,16,20549,20,549,0300,00020,2320
206430719,1,01,1,63,12,1962,2,00,0,2,1,1,1,2,2,2,1,1,2,1,1,J,07,10,10,10,10,10,,,,,,,,,1992,30,1,4,2,1980,18,20549,20,549,0300,00020,2320
206430720,1,04,2,23,08,2002,2,06,3,1,2,1,2,2,1,2,2,2,1,1,1,G,07,08,10,06,08,,,,,,,,,,2021,19,1,0,2,2018,16,20549,20,549,0300,00020,3480
206430722,1,02,2,59,10,1966,1,03,2,1,1,1,2,2,2,2,1,2,1,2,1,C,07,08,08,08,09,08,,,,,,,,,1988,22,1,5,2,1988,22,20549,20,549,0300,00020,2320
210008802,1,01,2,63,01,1962,1,07,3,1,1,1,2,2,2,2,1,2,1,2,2,H,07,08,06,07,09,08,,,,,,,,,1981,19,1,0,2,1995,33,21001,21,001,0315,00001,2091
210008803,1,04,1,21,08,2004,2,11,3,1,1,1,2,2,2,2,1,2,1,2,2,H,00,09,10,10,09,,,2,1,1,2,2,,,,99,0,0,2,,88,21001,21,001,0315,00001,6272
210008804,1,01,1,61,04,1964,2,03,6,1,1,1,2,2,1,2,1,1,2,2,1,F,07,10,10,10,10,10,,,1,,,,,,2011,47,1,1,1,1984,20,21001,21,001,0315,00001,4182
210008805,1,04,2,28,12,1997,1,03,6,1,1,2,1,2,2,2,1,2,1,2,2,H,04,08,10,10,08,,,,,,,2,,1,,99,2,3,1,2012,15,21001,21,001,0315,00001,8363
210008806,1,01,1,29,11,1996,1,11,3,1,1,1,2,2,2,2,1,1,1,2,2,E,08,08,06,06,06,,,2,2,,,2,,,2022,26,1,3,1,2010,14,21001,21,001,0315,00001,4182
210008807,1,02,2,25,05,2000,1,06,2,1,2,1,2,2,2,2,2,2,1,2,2,H,07,08,10,10,05,,,,,,,2,,,2015,15,1,3,2,2015,15,21001,21,001,0315,00001,4182
210008808,1,03,2,19,02,2006,1,06,3,1,1,2,1,2,2,2,1,2,1,2,1,H,04,03,10,06,,,,,,,,3,,,,99,0,0,2,2021,15,21001,21,001,0315,00001,6272
210008811,1,01,1,63,01,1962,2,00,0,2,1,2,2,2,2,2,1,1,2,2,2,E,01,08,08,08,09,09,,,,,,2,,,1986,24,1,5,2,1980,18,21001,21,001,0315,00001,2091
210008812,1,02,2,27,11,1998,2,09,3,1,1,1,1,1,2,2,1,1,1,2,2,G,08,06,10,07,07,,,,,,,1,,,2017,19,1,2,2,2017,19,21001,21,001,0315,00001,4182
210008813,1,01,1,55,05,1970,2,03,6,1,1,2,2,1,1,2,1,1,2,2,2,D,02,08,05,10,10,09,1,,,,2,2,,1,1995,25,1,3,2,1995,25,21001,21,001,0315,00001,10454
210008814,1,02,2,37,08,1988,1,03,6,1,1,2,2,2,2,2,1,2,1,2,1,J,04,09,10,03,10,10,,,,,,2,,,2010,22,1,4,2,2010,22,21001,21,001,0315,00001,4182
210008815,1,02,2,61,09,1964,1,00,0,2,1,1,1,2,1,2,1,2,1,2,2,H,07,09,10,09,09,09,1,1,,1,,,,,1982,18,1,5,2,1981,17,21001,21,001,0315,00001,4182
210008816,1,03,1,32,03,1993,2,09,3,1,1,2,2,2,2,2,1,2,2,2,2,G,07,10,10,10,10,10,,,,,,,,,,99,1,0,2,2009,16,21001,21,001,0315,00001,8363
210008817,1,01,2,37,05,1988,2,03,2,1,1,2,1,2,2,2,1,2,1,2,2,H,07,09,09,09,09,09,1,,,,,,,,2005,17,1,4,2,2002,14,21001,21,001,0315,00001,2091
210008818,1,02,2,32,06,1993,1,09,1,1,1,1,2,2,2,2,1,1,1,2,2,I,05,05,09,09,04,05,2,,1,,,,,,2009,16,2,1,1,2009,16,21001,21,001,0315,00001,4182
210021501,1,01,2,29,05,1996,1,11,1,1,1,1,2,2,2,2,1,1,1,2,2,H,00,07,10,08,06,,1,,,,,2,,1,,99,1,2,1,2012,16,21003,21,003,0313,00001,2130
210021502,1,01,1,32,03,1993,1,11,2,1,1,1,2,2,2,2,1,1,1,2,2,I,07,08,10,10,08,08,,,,,,2,,,2015,22,1,0,1,2009,16,21003,21,003,0313,00001,2130
210021504,1,02,2,49,02,1976,1,03,1,1,1,2,2,2,2,2,1,1,1,2,2,F,07,10,10,08,08,08,,,,,2,,,,,99,1,0,2,1994,18,21003,21,003,0313,00001,2130
210021505,1,01,2,37,02,1988,2,09,1,1,1,2,2,2,2,2,1,1,1,2,2,G,12,04,10,05,04,04,,2,2,2,2,2,,,2006,18,2,5,1,2005,17,21003,21,003,0313,00001,4261
210021509,1,03,1,41,04,1984,1,12,2,1,1,2,2,2,2,2,1,1,1,2,2,J,13,08,10,10,10,08,,,1,2,,2,,,2012,28,1,2,2,2003,19,21003,21,003,0313,00001,4261
210021511,1,01,1,60,05,1965,1,11,5,1,1,1,2,1,1,2,1,1,1,2,2,J,06,10,09,09,07,10,,1,1,1,,1,,,1983,18,1,3,2,1982,17,21003,21,003,0313,00001,4261
210021514,1,01,2,41,07,1984,1,03,6,1,1,2,1,1,1,2,1,1,1,2,2,H,07,10,05,07,05,09,2,2,,,,2,,,2017,33,1,3,2,2004,20,21003,21,003,0313,00001,4261
210021516,1,01,1,45,12,1980,1,12,2,1,1,2,2,1,2,2,1,1,1,2,2,I,13,09,10,10,10,10,2,2,1,1,,,,,1997,17,1,2,2,2007,27,21003,21,003,0313,00001,4261
210021518,1,01,1,47,06,1978,1,09,3,1,1,1,2,2,2,2,1,1,1,2,2,G,07,10,10,10,10,10,1,,,,,,,,1998,20,1,3,2,1998,20,21003,21,003,0313,00001,6391
210021520,1,04,2,29,09,1996,2,11,5,1,1,2,2,2,2,2,1,2,1,2,2,H,08,07,09,10,08,,,,1,2,,,,,,99,0,1,1,2015,19,21003,21,003,0313,00001,12782
210032601,1,01,2,34,08,1991,2,03,&,1,2,1,2,2,2,2,2,2,1,2,2,G,07,10,08,06,08,10,,2,,3,2,2,,,2006,15,1,2,1,2006,15,21004,21,004,0315,00002,1784
210032602,1,01,1,34,11,1991,2,03,6,1,1,2,2,2,2,2,1,1,1,2,2,G,04,08,09,09,08,08,,,,,,2,,,2023,32,1,1,2,2009,18,21004,21,004,0315,00002,3568
210032603,1,02,2,30,06,1995,2,09,2,1,1,1,1,2,2,2,1,2,1,2,2,I,07,08,10,05,08,08,,2,,3,,2,,1,2012,17,1,3,1,2012,17,21004,21,004,0315,00002,3568
210032603,2,01,1,35,06,1990,1,06,2,1,1,2,2,2,2,2,1,1,1,2,2,I,04,10,10,07,08,10,2,,,,,2,,,2010,20,2,3,2,2006,16,21004,21,004,0315,00002,3568
210032604,1,01,2,36,02,1989,2,03,6,1,1,2,2,2,2,2,1,1,1,2,2,H,07,10,10,10,10,10,,,,3,,,,,2004,15,1,3,2,2008,19,21004,21,004,0315,00002,1784
210032605,1,02,1,49,10,1976,2,06,3,1,1,2,2,2,2,2,1,2,1,2,2,F,11,06,10,02,07,07,2,2,2,2,2,2,,2,,99,0,0,2,1991,15,21004,21,004,0315,00002,1784
210032608,1,01,1,37,04,1988,2,03,6,1,1,2,2,1,2,2,1,1,1,2,2,F,07,08,10,08,05,07,2,,,,,1,,,2008,20,1,2,1,2008,20,21004,21,004,0315,00002,1784
210032609,1,03,1,22,09,2003,2,09,3,1,1,2,1,2,2,2,1,2,1,2,2,G,04,09,10,10,09,,,2,,,,2,,,,99,1,1,2,2022,19,21004,21,004,0315,00002,7136
210032610,1,04,1,18,05,2007,2,03,6,1,1,2,2,1,1,2,1,2,2,2,2,I,04,10,10,10,,,,,,,,2,,,,99,0,0,2,2024,17,21004,21,004,0315,00002,7136
210032611,1,01,1,30,10,1995,2,09,3,1,1,1,1,2,1,2,1,1,1,2,2,H,08,07,05,09,07,07,2,1,2,2,1,2,1,1,2011,16,1,2,1,2011,16,21004,21,004,0315,00002,3568
210032612,1,01,1,34,05,1991,2,06,3,1,1,1,2,1,1,2,1,1,1,2,2,F,04,09,10,10,09,09,2,2,2,2,2,2,2,,2013,22,1,3,2,2009,18,21004,21,004,0315,00002,3568
210032613,1,01,1,56,01,1969,1,11,5,1,1,2,2,1,1,2,1,1,2,2,2,H,10,10,09,10,10,10,,,,,2,2,,,2006,37,1,3,2,1983,14,21004,21,004,0315,00002,7136
210032614,1,05,2,30,10,1995,2,06,3,1,1,2,2,2,2,2,1,1,1,2,2,H,07,08,09,08,07,07,,,,,,2,,,,99,0,1,2,2017,22,21004,21,004,0315,00002,7136
210032615,1,03,2,21,07,2004,1,09,3,1,1,2,1,1,2,2,1,2,1,2,2,G,04,10,10,10,10,,,1,1,2,,,,,2022,18,1,1,2,2021,17,21004,21,004,0315,00002,7136
210032616,1,03,2,35,04,1990,1,03,6,1,1,1,2,2,2,2,1,1,1,2,2,F,10,10,10,08,02,02,2,,,,,2,,,,99,2,3,1,2008,18,21004,21,004,0315,00002,7136
210032617,1,01,1,54,11,1971,1,03,1,1,1,2,1,2,2,2,1,1,2,2,2,F,07,05,09,10,10,10,,2,,,,2,,,1984,13,1,3,2,1987,16,21004,21,004,0315,00002,5352
210032618,1,05,1,24,02,2001,2,06,2,1,1,1,1,2,2,2,1,1,2,2,2,H,07,08,07,05,08,,,,3,1,1,2,2,2,2023,22,1,1,2,2007,6,21004,21,004,0315,00002,10705
210032619,1,02,2,29,02,1996,1,09,3,1,1,1,1,1,1,1,1,2,1,2,2,G,07,09,10,10,09,,,,1,,,1,,1,2018,22,1,2,2,2018,22,21004,21,004,0315,00002,3568
210032620,1,02,2,22,06,2003,2,06,3,1,2,2,2,2,2,2,2,2,1,2,2,F,04,10,10,10,10,,,,,,,,,,2020,17,1,1,2,2020,17,21004,21,004,0315,00002,3568
210065501,1,03,1,27,12,1998,1,09,3,1,1,2,2,2,2,2,1,2,1,2,2,H,04,09,10,09,09,,,,,,,,,,,99,0,0,2,2018,20,21015,21,015,0305,00001,9304
210065504,1,02,2,54,04,1971,2,03,3,1,1,2,2,2,2,2,1,2,1,2,2,I,02,08,08,10,05,08,,,,,,2,,,1986,15,1,2,1,1986,15,21015,21,015,0305,00001,3101
210065505,1,01,1,30,03,1995,1,09,3,1,1,2,2,2,2,2,1,1,1,2,2,E,04,08,09,06,09,09,,2,1,,1,,1,,2015,20,2,1,1,2013,18,21015,21,015,0305,00001,3101
210075301,1,03,2,19,08,2006,2,09,3,1,1,1,2,2,2,2,1,2,1,2,2,F,03,08,10,08,,,2,1,1,1,,,,,,99,0,0,2,,88,21015,21,015,0305,00002,8694
210075303,1,01,1,57,06,1968,2,06,3,1,1,2,1,1,1,2,1,1,2,2,2,H,07,10,07,07,09,09,,,,,,2,,,,99,1,2,1,1983,15,21015,21,015,0305,00002,2898
210075305,1,01,1,29,06,1996,1,11,2,1,1,2,2,2,2,2,1,1,1,2,2,I,06,07,10,08,07,,2,2,1,2,1,1,2,2,2019,23,1,2,1,2011,15,21015,21,015,0305,00002,5796
210079402,1,04,2,33,10,1992,1,03,4,1,1,2,2,2,2,2,1,2,1,2,2,E,07,08,05,07,09,10,,,,,2,,,,2017,25,1,1,1,2012,20,21015,21,015,0309,00001,9405
210079403,1,01,1,50,12,1975,2,06,3,1,1,2,2,2,2,2,1,1,1,2,2,H,06,10,05,08,10,10,1,,,,1,,,,1998,23,1,2,2,1998,23,21015,21,015,0309,00001,9405
210079404,1,02,2,26,05,1999,1,09,3,1,1,1,1,2,1,2,1,2,1,2,2,G,12,09,10,09,09,,1,,,,2,2,,,2018,19,1,1,1,2018,19,21015,21,015,0309,00001,4703
210079405,1,03,2,30,05,1995,1,11,5,1,1,1,2,1,1,2,1,2,1,2,2,I,03,09,09,09,09,09,2,1,1,1,,1,2,1,,99,0,0,2,2019,24,21015,21,015,0309,00001,7054
210136701,1,02,1,60,04,1965,1,09,3,1,1,1,2,2,2,2,1,1,2,2,2,J,04,09,10,10,10,09,,,,,,,,,1985,20,1,2,2,1987,22,21026,21,026,0315,00003,3460
210136702,1,01,2,57,09,1968,2,03,5,1,1,2,2,2,2,2,1,1,1,2,2,I,09,08,10,07,08,08,1,1,,,,2,,,2002,34,2,2,1,1986,18,21026,21,026,0315,00003,1730
210136704,1,01,1,25,05,2000,1,11,5,1,1,2,2,2,2,2,1,1,1,2,2,F,13,10,10,09,10,,1,2,1,1,,,,,2018,18,0,0,2,2018,18,21026,21,026,0315,00003,1730
210136705,1,01,2,45,08,1980,2,03,3,1,2,2,2,2,2,2,2,2,1,2,2,K,09,10,05,07,07,10,,,,,,2,,,1997,17,1,2,2,1997,17,21026,21,026,0315,00003,1730
210136706,1,02,2,45,05,1980,2,03,6,1,1,1,2,2,2,2,1,2,1,2,2,I,07,08,01,05,08,08,,,,,,,,,2002,22,1,4,2,1993,13,21026,21,026,0315,00003,5190
210136707,1,04,1,43,03,1982,1,06,2,1,1,2,2,2,2,2,1,1,1,2,2,H,10,10,09,10,10,10,,,,,,2,1,1,1998,16,2,3,1,1999,17,21026,21,026,0315,00003,6920
210136709,1,01,2,63,12,1962,2,09,3,1,1,2,2,2,2,2,1,2,1,2,2,J,04,09,08,08,08,09,1,,1,2,2,2,,1,1987,25,1,3,1,1982,20,21026,21,026,0315,00003,6920
210136710,1,01,2,37,10,1988,2,13,4,1,1,1,1,1,1,2,1,1,1,2,2,K,13,08,06,07,07,09,1,1,1,1,1,2,,,2016,28,1,0,1,2006,18,21026,21,026,0315,00003,3460
210136711,1,02,2,43,09,1982,1,09,1,1,1,1,2,2,2,2,1,2,1,2,2,C,14,07,09,06,08,07,,,,,,,,,1994,12,1,2,2,1999,17,21026,21,026,0315,00003,3460
210136714,1,02,2,62,09,1963,2,03,6,1,2,1,2,2,1,2,2,2,1,2,2,H,07,09,09,10,08,09,,,,,,2,,,1978,15,1,8,2,1978,15,21026,21,026,0315,00003,3460
210136715,1,04,1,20,08,2005,2,09,3,1,1,2,2,2,2,2,1,2,2,2,2,I,14,09,09,07,09,,,,1,1,,2,,,,99,0,0,2,2021,16,21026,21,026,0315,00003,5190
210136716,1,03,2,48,12,1977,1,06,3,1,1,2,1,1,1,2,1,1,1,2,2,F,07,08,03,05,08,08,,1,1,1,2,2,,2,1989,12,1,3,2,1998,21,21026,21,026,0315,00003,1730
210136717,1,02,2,50,10,1975,1,03,3,1,1,2,2,2,2,2,1,2,1,2,2,B,04,10,10,10,09,03,,,,,,,,,1987,12,1,2,2,1994,19,21026,21,026,0315,00003,3460
210136718,1,02,1,34,01,1991,1,06,2,1,1,1,1,2,2,2,1,1,2,2,2,E,07,09,08,08,08,08,,,,,,,,,2008,17,1,0,2,,99,21026,21,026,0315,00003,3460
210136719,1,01,1,53,06,1972,1,09,3,1,1,1,2,2,2,2,1,2,1,2,2,J,03,09,05,08,09,09,2,2,1,1,,2,,,1991,19,1,4,2,1988,16,21026,21,026,0315,00003,1730
210151201,1,02,2,48,03,1977,2,03,6,1,1,2,2,2,2,2,1,2,1,2,2,G,11,10,00,05,05,08,,,2,2,,2,,,,99,0,0,2,,99,21034,21,034,0308,00001,2762
210151203,1,02,2,53,03,1972,1,03,3,1,1,1,1,2,2,2,1,1,1,2,1,I,07,08,10,10,04,07,,,,1,1,,,,1992,20,2,1,2,1994,22,21034,21,034,0308,00001,2762
210151204,1,02,1,39,04,1986,1,09,3,1,1,1,2,2,2,2,1,1,2,2,2,I,07,10,10,10,10,10,,,,,,,,,2004,18,2,1,2,,99,21034,21,034,0308,00001,5523
210151205,1,01,1,46,05,1979,1,03,6,1,1,1,1,2,2,2,1,1,2,2,2,B,08,10,10,10,10,10,,,,,,2,1,,2000,21,2,3,2,1995,16,21034,21,034,0308,00001,5523
210175101,1,01,1,35,10,1990,1,11,5,1,1,2,2,1,1,2,1,2,1,2,2,H,13,08,09,08,07,09,,,1,2,,2,,,,99,0,0,1,2005,15,21041,21,041,0305,00003,3974
210175102,1,03,1,29,08,1996,2,10,3,1,1,2,2,2,1,2,1,2,1,2,2,H,10,10,10,09,10,,,,2,2,,,,,,99,0,0,2,2018,22,21041,21,041,0305,00003,5961
210175103,1,02,2,29,05,1996,1,09,3,1,1,2,2,2,1,2,1,2,1,2,2,J,07,06,09,09,06,,,,1,1,,2,,,2014,18,2,1,1,2014,18,21041,21,041,0305,00003,3974
210175104,1,02,2,41,07,1984,1,11,5,1,1,1,2,1,1,2,1,1,1,2,2,H,07,09,10,10,10,09,1,,1,1,1,2,,,2002,18,1,2,1,2006,22,21041,21,041,0305,00003,3974
210175105,1,02,2,21,05,2004,1,11,3,1,1,2,2,2,2,2,1,2,1,2,2,J,00,09,10,08,08,,3,3,1,1,1,2,,2,,99,0,0,2,2019,15,21041,21,041,0305,00003,5961
210178701,1,02,2,37,02,1988,1,06,3,1,1,1,2,2,2,2,1,2,1,2,2,F,04,08,08,08,08,08,,,2,2,1,2,,,2012,24,1,3,1,2006,18,21041,21,041,0306,00001,4504
210178702,1,01,2,42,02,1983,1,11,5,1,1,2,2,1,1,2,1,1,1,2,2,F,04,07,09,09,08,07,,2,,,,2,,,2012,29,1,1,2,2005,22,21041,21,041,0306,00001,2252
210178703,1,01,2,37,03,1988,1,11,5,1,1,2,2,1,1,1,1,1,1,2,2,F,13,10,10,08,09,10,1,1,1,3,3,3,,1,2018,30,0,0,2,2008,20,21041,21,041,0306,00001,4504
210178704,1,02,2,36,01,1989,1,11,5,1,1,2,2,1,1,2,1,2,1,2,2,I,07,07,07,09,05,07,,,3,,,,2,,2016,27,1,2,1,2006,17,21041,21,041,0306,00001,4504
210181401,1,02,1,50,08,1975,1,09,1,1,1,2,2,2,2,2,1,1,1,2,2,H,08,09,07,06,08,09,,1,,,1,2,,1,1990,15,2,2,1,1990,15,21041,21,041,0305,00004,4900
210181402,1,02,1,47,05,1978,1,06,3,1,1,2,2,2,2,2,1,1,2,2,2,G,07,10,10,10,10,10,,,,,,,,,1999,21,1,3,2,1996,18,21041,21,041,0305,00004,2450
210181403,1,03,2,45,05,1980,1,06,3,1,1,2,1,2,1,2,1,2,1,2,2,F,08,10,07,08,10,10,,,1,,3,2,,,1998,18,1,4,1,1994,14,21041,21,041,0305,00004,4900
210190801,1,02,2,22,04,2003,1,09,&,1,1,2,2,2,2,2,1,2,2,2,2,J,00,08,09,09,07,,1,1,1,2,,,,1,,99,0,0,1,2020,17,21041,21,041,0306,00002,4185
210190802,1,01,2,47,03,1978,1,06,3,1,1,1,2,2,2,2,1,1,1,2,2,F,14,09,10,09,08,08,,2,2,2,,,,,2002,24,2,3,2,2002,24,21041,21,041,0306,00002,4185
210190803,1,01,1,39,12,1986,1,11,4,1,1,2,2,1,2,2,1,1,2,2,2,C,10,10,09,08,08,10,2,,1,1,2,2,,,2017,31,1,1,1,2003,17,21041,21,041,0306,00002,4185
210190804,1,01,1,36,02,1989,1,11,5,1,1,2,2,1,2,2,1,1,1,2,2,G,10,08,07,06,09,08,2,2,1,,1,1,,,2008,19,0,0,2,2009,20,21041,21,041,0306,00002,2092
210190805,1,02,2,20,06,2005,1,09,4,1,1,1,1,2,1,1,1,2,2,2,2,F,00,10,10,08,08,,,2,1,2,,1,,,2022,17,0,0,2,,88,21041,21,041,0306,00002,4185
210194602,1,01,2,30,05,1995,1,11,4,1,1,2,2,1,2,2,1,2,1,2,2,H,10,10,10,10,10,10,2,2,1,,,1,,1,2023,28,1,1,2,2013,18,21041,21,041,0307,00001,2599
210194603,1,03,1,23,11,2002,1,11,3,1,1,2,2,2,2,2,1,2,1,2,2,G,00,08,07,08,08,,1,1,,,1,2,,,,99,0,0,1,2020,18,21041,21,041,0307,00001,7797
210194604,1,01,1,58,01,1967,1,06,3,1,1,2,1,2,1,2,1,1,1,2,2,J,07,10,10,10,10,10,,,3,1,,2,,1,1987,20,1,2,1,1983,16,21041,21,041,0307,00001,12995
210194605,1,03,2,31,06,1994,1,10,4,1,1,2,1,1,1,2,1,2,1,2,2,H,06,08,07,07,08,09,2,2,,1,,1,,,2009,15,0,0,1,2013,19,21041,21,041,0307,00001,7797
210197102,1,01,1,32,04,1993,1,09,3,1,1,2,2,2,1,2,1,1,1,2,2,E,10,09,10,09,09,09,,,,,1,,1,,2014,21,0,2,2,2008,15,21041,21,041,0305,00005,3827
210197103,1,02,2,31,04,1994,1,06,3,1,1,2,2,2,2,2,1,2,1,2,2,E,07,09,08,09,09,09,,2,,2,2,1,,,2015,21,1,3,2,2012,18,21041,21,041,0305,00005,7653
210197105,1,01,2,40,12,1985,2,06,3,1,1,2,2,2,2,2,1,1,1,2,2,G,07,08,06,08,08,08,2,2,1,,,,,,2020,35,0,1,2,2007,22,21041,21,041,0305,00005,3827
210332501,1,03,2,46,12,1979,2,11,5,1,2,1,2,2,2,2,2,2,2,2,2,I,04,07,09,07,09,08,,2,,,,2,,1,,99,0,0,2,,88,21071,21,071,0312,00001,2542
