folioviv,tipo_viv,mat_pared,mat_techos,mat_pisos,cuart_dorm,agua_ent,ab_agua,agua_noe,dotac_agua,excusado,drenaje,disp_elect,focos,focos_ahor,tenencia,num_micro,anio_micro,num_refri,anio_refri,num_lropa,anio_lropa,num_ltras,anio_ltras,num_airea,anio_airea,num_calef,anio_calef,num_venti,anio_venti,num_tv,anio_tv,num_pc,anio_pc,num_lap,anio_lap,num_table,anio_table,num_imp,anio_imp,num_cel,anio_cel,num_tfijo,anio_tfijo,num_inter,anio_inter,num_tvpag,anio_tvpag,num_pdigi,anio_pdigi,num_dvd,anio_dvd,num_juego,anio_juego,num_auto,anio_auto,num_van,anio_van,residentes,tot_hog,cvegeo,cve_ent,cve_mun,tam_loc,est_socio,est_dis,upm,factor_viv
020954503,2,8,10,3,2,1,1,,1,1,1,1,9,9,3,0,,1,15,1,23,0,,0,,0,,2,25,1,23,2,20,1,24,0,,0,,4,25,1,20,1,20,0,,1,20,0,,0,,0,,0,,4,1,02004,02,004,1,3,0014,00030,1136
020954505,2,8,10,3,1,1,1,,1,1,1,1,7,7,4,0,,1,25,1,25,0,,0,,0,,1,20,1,25,0,,2,25,0,,0,,3,25,1,25,1,25,1,25,1,21,0,,2,24,0,,0,,2,1,02004,02,004,1,3,0014,00030,1136
026000801,1,8,07,3,1,1,1,,1,1,2,1,5,5,2,0,,1,17,1,25,0,,0,,0,,1,20,2,22,0,,0,,0,,0,,1,21,0,,1,23,0,,0,,0,,0,,1,21,0,,3,1,02001,02,001,4,2,0026,00001,1370
026000803,1,8,07,3,2,1,1,,1,1,2,1,7,0,4,1,15,1,22,1,20,0,,0,,0,,2,23,3,24,0,,2,21,0,,0,,3,25,0,,1,20,0,,0,,0,,0,,1,25,0,,4,1,02001,02,001,4,2,0026,00001,1370
026000805,1,8,07,3,3,1,1,,1,1,2,1,7,7,4,1,20,1,18,1,18,0,,0,,0,,1,15,1,18,0,,0,,0,,0,,4,24,1,15,1,15,0,,0,,0,,0,,1,23,0,,4,1,02001,02,001,4,2,0026,00001,1370
026000807,1,8,07,2,2,2,1,,1,2,2,1,3,3,4,0,,1,23,1,24,0,,0,,0,,1,23,1,24,0,,0,,0,,0,,5,24,0,,0,,1,25,0,,0,,0,,2,22,1,20,5,1,02001,02,001,4,2,0026,00001,1370
026000808,1,6,07,2,2,1,1,,1,1,2,1,6,6,4,1,25,1,24,1,24,0,,0,,0,,1,22,1,24,0,,0,,0,,0,,1,21,0,,0,,0,,0,,0,,0,,0,,0,,2,1,02001,02,001,4,2,0026,00001,1370
026000809,1,7,07,3,4,1,1,,1,1,2,1,5,0,4,1,24,1,22,1,25,0,,0,,0,,1,23,2,25,0,,0,,1,25,0,,2,22,0,,1,21,0,,0,,0,,1,19,0,,1,24,8,1,02001,02,001,4,2,0026,00001,1370
026000810,1,8,07,3,3,1,1,,1,1,2,1,12,12,4,0,,1,14,1,19,0,,0,,0,,0,,1,20,0,,0,,0,,0,,1,21,0,,1,20,1,20,0,,0,,0,,0,,1,14,1,1,02001,02,001,4,2,0026,00001,1370
026000812,1,8,07,3,2,1,1,,1,1,2,1,5,5,4,1,25,1,15,1,15,0,,0,,0,,1,15,1,15,0,,0,,0,,0,,3,25,0,,1,15,0,,1,20,0,,0,,1,10,0,,4,1,02001,02,001,4,2,0026,00001,1370
026000813,1,8,10,3,4,1,1,,1,1,2,1,15,15,4,1,22,1,15,2,21,0,,0,,0,,1,22,2,20,0,,0,,0,,0,,2,21,1,19,1,19,0,,0,,0,,0,,1,21,2,17,5,1,02001,02,001,4,2,0026,00001,1370
026000815,7,8,10,2,2,1,1,,1,1,2,1,3,3,4,0,,1,22,1,21,0,,0,,0,,0,,1,21,0,,0,,0,,0,,1,21,0,,1,25,1,20,1,25,0,,0,,0,,1,20,2,1,02001,02,001,4,2,0026,00001,1370
026000818,2,6,07,2,2,1,1,,1,1,2,1,5,5,4,1,25,1,23,1,22,0,,0,,0,,0,,1,22,0,,0,,0,,0,,2,24,0,,1,20,0,,1,25,0,,0,,1,20,0,,2,1,02001,02,001,4,2,0026,00001,1370
026000819,2,6,07,1,1,2,1,,1,2,2,1,1,1,4,0,,1,24,0,,0,,0,,0,,0,,1,25,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,02001,02,001,4,2,0026,00001,1370
026000820,5,6,07,3,2,1,1,,1,1,2,1,4,4,1,0,,1,24,0,,0,,0,,0,,0,,1,23,0,,0,,0,,0,,4,23,0,,1,23,1,23,0,,0,,0,,0,,1,22,5,1,02001,02,001,4,2,0026,00001,1370
026021801,1,8,03,2,6,1,1,,1,1,2,1,12,12,4,1,24,1,15,1,25,0,,-1,24,0,,3,20,3,24,1,23,0,,0,,0,,6,23,1,20,1,20,0,,0,,0,,1,21,1,24,0,,7,1,02002,02,002,4,2,0026,00002,2317
026021803,1,8,07,2,2,1,1,,2,1,2,1,6,6,4,1,24,1,24,1,19,0,,2,23,0,,0,,1,20,0,,0,,0,,0,,1,24,1,20,1,20,0,,0,,0,,0,,2,23,1,23,1,1,02002,02,002,4,2,0026,00002,2317
026021806,2,8,07,3,1,1,1,,1,1,2,1,3,3,4,1,21,1,19,1,19,0,,2,23,0,,0,,1,21,1,19,0,,0,,0,,1,23,0,,0,,0,,0,,0,,0,,0,,1,15,1,1,02002,02,002,4,2,0026,00002,2317
026021808,1,8,07,3,2,1,1,,1,1,2,1,12,12,4,1,24,1,21,1,24,0,,-1,22,0,,2,24,2,23,1,23,0,,0,,0,,3,24,1,16,1,16,1,16,1,24,0,,0,,1,22,0,,3,1,02002,02,002,4,2,0026,00002,2317
026021809,2,8,07,2,1,1,1,,1,1,2,1,3,3,2,0,,1,25,1,23,0,,1,25,0,,1,23,1,21,0,,0,,0,,0,,2,24,0,,0,,0,,0,,0,,1,23,1,21,0,,4,1,02002,02,002,4,2,0026,00002,2317
026021812,2,6,07,2,1,2,1,,1,2,2,1,25,25,4,0,,1,23,0,,0,,1,24,0,,0,,1,24,0,,0,,0,,0,,2,25,0,,0,,0,,0,,0,,0,,0,,1,23,3,1,02002,02,002,4,2,0026,00002,2317
026021813,1,6,07,2,3,1,1,,1,1,2,1,9,9,4,0,,1,23,1,20,0,,2,24,0,,0,,1,25,0,,0,,1,24,0,,4,25,0,,0,,1,24,0,,0,,1,20,0,,0,,5,1,02002,02,002,4,2,0026,00002,2317
026021817,1,8,07,3,3,1,1,,1,1,2,1,10,10,4,1,21,1,23,1,19,0,,-1,20,0,,2,25,2,25,1,24,0,,0,,0,,6,24,0,,1,24,0,,0,,0,,0,,1,15,0,,7,1,02002,02,002,4,2,0026,00002,2317
026021818,1,8,08,2,3,1,2,,3,1,2,1,10,10,4,1,24,1,23,1,23,0,,1,20,0,,2,25,1,19,0,,0,,0,,0,,5,21,0,,1,18,0,,0,,0,,0,,0,,2,15,4,1,02002,02,002,4,2,0026,00002,2317
026044501,2,8,07,2,2,1,1,,1,2,2,1,3,3,1,0,,1,18,1,18,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,20,0,,0,,0,,0,,0,,0,,1,21,0,,5,1,02006,02,006,4,1,0026,00003,1341
026044502,2,8,10,3,1,1,1,,1,1,2,1,3,3,2,0,,1,17,0,,0,,0,,0,,0,,1,24,0,,0,,0,,0,,1,23,0,,1,25,0,,0,,1,25,0,,0,,1,25,1,1,02006,02,006,4,1,0026,00003,1341
026044503,2,8,10,3,1,1,1,,1,1,2,1,3,3,1,0,,1,20,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,23,0,,0,,0,,0,,0,,0,,0,,0,,4,1,02006,02,006,4,1,0026,00003,1341
026044504,1,8,10,3,2,1,1,,1,2,5,1,4,1,4,0,,1,25,1,25,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,24,0,,1,24,0,,0,,0,,0,,0,,1,24,2,1,02006,02,006,4,1,0026,00003,1341
026044506,1,8,10,2,3,1,1,,1,1,2,1,8,8,4,1,24,1,17,1,20,0,,0,,0,,1,22,1,20,1,20,0,,0,,0,,3,22,1,12,1,12,1,12,0,,0,,0,,1,24,1,13,5,1,02006,02,006,4,1,0026,00003,1341
026044507,1,8,07,2,1,1,1,,1,2,2,1,2,2,4,0,,1,22,0,,0,,0,,0,,0,,1,24,0,,0,,0,,0,,1,23,0,,1,23,0,,0,,0,,0,,1,22,0,,1,1,02006,02,006,4,1,0026,00003,1341
026044508,1,8,10,2,3,1,1,,1,2,2,1,6,6,2,0,,1,18,1,19,0,,0,,0,,0,,1,21,0,,0,,0,,0,,2,21,0,,1,24,0,,0,,0,,0,,0,,1,18,5,1,02006,02,006,4,1,0026,00003,1341
026044509,1,8,10,3,1,1,1,,4,1,2,1,4,4,1,1,23,1,24,1,24,0,,0,,0,,1,25,3,24,0,,0,,0,,0,,1,21,0,,1,24,1,24,1,23,0,,1,22,0,,2,24,1,1,02006,02,006,4,1,0026,00003,1341
026044510,1,8,07,2,3,1,1,,1,1,2,1,6,6,4,0,,1,24,0,,0,,0,,0,,1,25,0,,0,,0,,0,,0,,4,22,0,,1,21,0,,0,,0,,0,,0,,0,,4,1,02006,02,006,4,1,0026,00003,1341
026044511,1,8,10,3,1,1,1,,1,1,2,1,7,7,4,0,,1,25,1,25,0,,0,,0,,0,,1,25,0,,1,19,0,,0,,1,24,0,,1,25,0,,1,25,0,,0,,1,24,1,24,2,1,02006,02,006,4,1,0026,00003,1341
026044512,5,8,10,2,2,1,1,,1,1,2,1,5,5,1,0,,1,25,0,,0,,0,,0,,0,,1,20,0,,0,,0,,0,,1,24,0,,0,,0,,0,,0,,0,,0,,0,,1,1,02006,02,006,4,1,0026,00003,1341
026044513,1,8,10,2,2,1,1,,1,1,1,1,9,9,2,1,20,1,24,1,19,0,,0,,0,,1,21,1,25,0,,0,,0,,0,,4,25,1,18,1,18,0,,0,,0,,0,,0,,1,25,4,1,02006,02,006,4,1,0026,00003,1341
026044514,2,8,07,2,3,1,1,,1,1,2,1,4,4,4,0,,1,15,1,18,0,,0,,0,,1,18,1,18,0,,0,,0,,0,,1,21,1,18,1,18,1,18,0,,0,,0,,0,,0,,1,1,02006,02,006,4,1,0026,00003,1341
026044515,1,8,10,3,5,1,1,,1,1,2,1,8,3,4,1,23,1,22,1,18,0,,0,,0,,0,,2,23,0,,0,,0,,0,,6,25,0,,0,,1,12,0,,0,,0,,2,21,0,,9,1,02006,02,006,4,1,0026,00003,1341
026044516,1,8,07,2,2,1,3,,1,2,2,1,4,4,4,1,25,1,25,1,25,0,,0,,0,,1,22,1,23,0,,2,23,0,,0,,3,25,0,,1,20,0,,0,,0,,1,23,0,,1,21,5,1,02006,02,006,4,1,0026,00003,1341
026044517,1,8,07,2,2,1,1,,1,1,2,1,7,7,4,0,,0,,1,25,0,,0,,0,,0,,1,24,0,,0,,0,,0,,2,24,0,,0,,1,25,0,,0,,0,,1,25,0,,5,1,02006,02,006,4,1,0026,00003,1341
026044518,1,8,07,2,4,1,1,,1,2,2,1,8,8,3,0,,1,10,1,15,0,,0,,0,,0,,1,22,0,,1,22,0,,0,,4,24,0,,1,21,0,,0,,0,,0,,1,22,0,,6,1,02006,02,006,4,1,0026,00003,1341
026044519,1,8,07,2,4,1,1,,1,2,2,1,5,0,4,0,,1,18,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,25,0,,1,23,0,,0,,0,,0,,0,,1,18,3,1,02006,02,006,4,1,0026,00003,1341
026044520,1,8,07,3,1,1,1,,1,1,2,1,5,3,4,0,,1,18,1,23,0,,0,,0,,1,24,1,25,0,,0,,0,,0,,1,24,0,,1,25,0,,0,,0,,0,,0,,0,,6,1,02006,02,006,4,1,0026,00003,1341
030005702,1,8,10,3,2,1,1,,4,1,1,1,9,9,4,0,,1,20,0,,0,,0,,0,,5,24,3,23,0,,0,,0,,0,,6,24,0,,1,22,1,22,0,,0,,0,,1,25,0,,7,2,03001,03,001,2,3,0036,00001,265
030005703,1,8,03,3,1,1,1,,1,1,1,1,7,7,4,0,,-1,24,1,22,0,,0,,0,,2,23,1,23,0,,0,,0,,0,,1,24,0,,1,25,0,,0,,0,,0,,0,,1,14,1,1,03001,03,001,2,3,0036,00001,265
030005704,1,8,10,3,2,1,1,,1,1,1,1,7,7,2,0,,1,15,1,15,0,,2,18,0,,1,19,1,17,1,20,1,21,0,,1,22,2,25,1,18,1,18,0,,0,,0,,0,,1,22,0,,2,1,03001,03,001,2,3,0036,00001,265
030005705,1,8,10,3,2,1,1,,2,1,1,1,16,16,4,1,22,1,22,2,24,0,,2,24,0,,1,25,2,22,0,,0,,1,25,0,,2,20,1,20,1,20,0,,0,,0,,0,,1,22,1,10,3,1,03001,03,001,2,3,0036,00001,265
030005706,1,8,10,3,2,1,1,,2,1,1,1,7,7,3,1,24,1,23,0,,0,,1,23,0,,1,23,2,24,0,,0,,0,,0,,2,25,0,,0,,0,,1,23,0,,0,,1,25,0,,2,1,03001,03,001,2,3,0036,00001,265
030005707,1,8,10,3,1,1,1,,1,1,1,1,13,13,3,0,,1,24,0,,0,,1,18,0,,1,21,1,24,0,,0,,0,,0,,1,25,0,,0,,0,,1,25,1,24,0,,0,,1,24,1,1,03001,03,001,2,3,0036,00001,265
030005708,5,8,10,3,1,1,1,,2,1,1,1,1,1,1,0,,1,25,0,,0,,0,,0,,2,23,0,,0,,0,,0,,0,,2,23,0,,0,,0,,0,,0,,0,,1,24,0,,2,1,03001,03,001,2,3,0036,00001,265
030005709,1,8,10,2,2,1,1,,1,1,1,1,6,3,2,0,,1,20,1,19,0,,2,25,0,,2,24,2,24,1,23,0,,0,,1,24,3,25,0,,1,23,0,,1,22,0,,0,,1,21,0,,3,1,03001,03,001,2,3,0036,00001,265
030005711,1,8,10,3,3,1,1,,3,1,1,1,5,5,4,1,24,1,22,1,25,0,,-1,24,0,,0,,2,24,0,,2,25,1,24,0,,3,24,1,10,1,10,0,,2,25,0,,0,,1,22,1,23,5,1,03001,03,001,2,3,0036,00001,265
030005714,1,3,03,3,1,2,1,,1,1,2,1,1,1,4,0,,1,24,0,,0,,0,,0,,1,19,0,,0,,0,,0,,0,,1,25,0,,0,,0,,0,,0,,0,,0,,0,,1,1,03001,03,001,2,3,0036,00001,265
030005715,1,8,10,3,1,1,1,,1,1,1,1,7,7,3,1,20,1,22,0,,0,,0,,0,,2,21,1,23,0,,0,,0,,0,,2,25,0,,0,,1,13,0,,0,,1,23,1,24,0,,1,1,03001,03,001,2,3,0036,00001,265
030005717,1,8,10,3,3,1,1,,1,1,1,1,6,6,4,0,,1,25,1,20,0,,2,21,0,,2,23,2,22,0,,0,,0,,0,,2,23,0,,1,24,1,24,1,23,0,,0,,0,,1,24,2,1,03001,03,001,2,3,0036,00001,265
030005719,1,8,10,2,1,1,1,,1,1,1,1,5,5,4,0,,1,22,0,,0,,1,25,0,,2,24,2,24,0,,0,,1,23,0,,2,23,0,,1,21,1,21,0,,0,,0,,1,20,1,17,3,1,03001,03,001,2,3,0036,00001,265
030006201,1,8,10,3,2,1,1,,1,1,1,1,6,6,2,1,25,1,08,1,24,0,,0,,0,,3,22,0,,0,,0,,0,,0,,2,25,0,,1,23,1,20,0,,0,,0,,1,25,0,,2,1,03001,03,001,2,3,0036,00002,171
030006203,1,8,10,3,4,1,1,,1,1,1,1,28,28,4,1,22,1,20,1,24,0,,1,23,0,,3,24,1,24,0,,1,22,0,,0,,2,22,0,,1,20,1,20,0,,0,,0,,2,20,1,20,4,1,03001,03,001,2,3,0036,00002,171
030006204,1,8,10,3,2,1,1,,2,1,1,1,5,5,4,0,,1,16,1,19,0,,1,22,0,,1,19,1,21,0,,0,,0,,0,,1,21,1,17,1,17,1,15,0,,0,,0,,1,21,0,,2,1,03001,03,001,2,3,0036,00002,171
030006205,1,8,10,3,3,1,1,,1,1,1,1,10,10,4,1,23,1,19,1,10,0,,-1,19,0,,3,25,2,20,1,21,1,22,0,,1,21,3,25,0,,1,15,0,,1,23,0,,1,18,1,22,1,19,3,1,03001,03,001,2,3,0036,00002,171
030006206,1,8,10,3,3,1,1,,2,1,1,1,6,6,4,1,22,1,22,1,20,0,,2,22,0,,3,24,3,24,0,,0,,0,,0,,2,23,1,15,1,15,1,15,2,22,0,,0,,1,22,1,20,2,1,03001,03,001,2,3,0036,00002,171
030006207,1,8,10,3,2,1,1,,1,1,1,1,6,6,4,1,18,1,24,1,25,0,,1,21,0,,3,24,1,22,0,,1,21,0,,1,21,4,24,1,22,1,22,1,22,0,,0,,0,,0,,1,20,5,1,03001,03,001,2,3,0036,00002,171
030006209,1,8,10,3,2,1,1,,1,1,1,1,6,6,4,0,,1,10,1,05,0,,0,,0,,3,10,1,15,0,,1,15,0,,0,,3,25,1,22,1,22,0,,0,,0,,0,,0,,1,15,3,1,03001,03,001,2,3,0036,00002,171
030006211,1,8,10,3,2,1,1,,1,1,1,1,12,12,1,0,,1,15,1,15,0,,1,15,0,,1,15,2,20,0,,1,24,0,,0,,4,25,1,24,1,20,1,20,0,,0,,1,17,1,24,0,,3,1,03001,03,001,2,3,0036,00002,171
030006212,1,8,10,2,2,1,1,,2,1,1,1,12,12,4,0,,2,10,1,10,0,,1,10,0,,2,20,1,24,0,,1,24,0,,1,19,2,23,0,,1,21,1,21,0,,0,,0,,1,09,0,,2,1,03001,03,001,2,3,0036,00002,171
030006213,1,8,10,3,2,1,1,,1,1,1,1,9,9,3,1,20,1,15,1,24,0,,1,25,0,,1,22,2,23,0,,0,,0,,0,,1,15,0,,1,11,1,11,0,,0,,0,,0,,1,20,2,1,03001,03,001,2,3,0036,00002,171
030006214,1,8,10,3,2,1,1,,1,1,1,1,8,8,1,1,20,1,20,1,20,0,,2,24,0,,1,23,2,24,0,,0,,2,25,0,,3,25,0,,1,19,1,15,0,,0,,1,17,2,25,0,,4,1,03001,03,001,2,3,0036,00002,171
030006215,1,8,10,3,3,1,1,,1,1,1,1,10,10,4,1,15,1,21,1,23,0,,2,25,0,,3,23,1,23,0,,0,,0,,0,,2,22,1,90,1,90,1,22,1,21,0,,0,,0,,1,23,3,1,03001,03,001,2,3,0036,00002,171
030006216,1,8,10,2,2,1,1,,1,1,1,1,5,4,4,1,19,2,21,0,,0,,2,24,0,,0,,1,21,0,,0,,0,,0,,1,19,1,00,0,,1,23,0,,0,,0,,0,,0,,2,1,03001,03,001,2,3,0036,00002,171
030006217,1,8,10,3,2,1,1,,1,1,1,1,8,8,1,1,22,1,24,1,24,0,,2,24,0,,2,24,2,25,0,,0,,0,,0,,3,25,0,,1,24,0,,2,24,0,,2,24,1,20,0,,3,1,03001,03,001,2,3,0036,00002,171
030006219,1,8,10,3,1,1,1,,1,1,1,1,3,3,1,0,,1,25,1,23,0,,0,,0,,1,23,1,25,0,,0,,0,,0,,1,22,0,,1,24,1,24,0,,0,,0,,1,25,1,25,4,1,03001,03,001,2,3,0036,00002,171
030006220,1,8,10,3,2,1,1,,1,1,1,1,8,8,4,0,,1,10,1,10,0,,2,22,1,22,2,23,3,20,1,10,0,,0,,0,,2,05,1,19,1,19,0,,0,,0,,1,05,1,22,2,25,2,1,03001,03,001,2,3,0036,00002,171
030009401,1,8,10,3,2,1,1,,2,1,1,1,5,3,4,0,,1,19,1,20,0,,2,22,0,,3,25,1,17,0,,0,,0,,0,,4,25,0,,1,23,1,23,1,24,0,,1,25,2,22,0,,3,1,03001,03,001,2,2,0035,00001,285
030009402,1,8,10,2,3,1,1,,1,1,1,1,10,10,4,1,07,1,07,1,25,0,,1,20,0,,3,25,1,21,0,,0,,0,,0,,3,22,1,19,1,19,0,,0,,0,,0,,0,,1,23,6,1,03001,03,001,2,2,0035,00001,285
030009403,1,8,10,2,2,1,1,,1,1,1,1,14,14,4,0,,1,22,1,18,0,,1,24,0,,2,24,3,23,0,,1,24,1,23,0,,4,24,1,22,1,22,0,,1,23,0,,0,,1,24,1,23,4,1,03001,03,001,2,2,0035,00001,285
030009404,1,8,10,2,1,1,1,,1,1,1,1,3,3,1,0,,0,,0,,0,,0,,0,,1,24,0,,1,23,1,24,0,,0,,1,22,0,,1,24,0,,-1,25,0,,0,,0,,0,,2,1,03001,03,001,2,2,0035,00001,285
030009405,1,8,10,2,1,2,1,,2,1,1,1,3,3,4,0,,0,,0,,0,,0,,0,,1,25,0,,0,,0,,0,,0,,1,24,0,,0,,0,,0,,0,,0,,0,,0,,1,1,03001,03,001,2,2,0035,00001,285
030009406,2,8,03,2,1,2,1,,2,1,1,1,3,3,4,0,,1,17,0,,0,,0,,0,,2,24,1,22,0,,0,,0,,0,,2,24,0,,1,24,1,24,0,,0,,0,,0,,2,24,4,1,03001,03,001,2,2,0035,00001,285
030009407,1,8,10,2,1,1,1,,2,1,1,1,4,4,4,0,,1,20,1,23,0,,0,,0,,1,25,1,24,0,,0,,0,,0,,1,24,0,,1,25,0,,0,,0,,0,,0,,0,,3,1,03001,03,001,2,2,0035,00001,285
030009408,1,8,10,2,1,1,1,,1,1,1,1,5,5,4,0,,1,24,1,24,0,,0,,0,,1,21,1,22,0,,0,,0,,0,,2,25,0,,1,24,1,24,0,,0,,0,,0,,0,,3,1,03001,03,001,2,2,0035,00001,285
030009409,1,8,10,2,2,1,1,,3,1,1,1,6,6,4,0,,1,13,1,22,0,,0,,0,,3,24,0,,0,,1,24,0,,0,,3,25,1,20,1,20,1,12,0,,0,,0,,0,,2,21,4,1,03001,03,001,2,2,0035,00001,285
030009410,1,8,10,3,2,1,1,,1,1,1,1,5,5,1,0,,2,24,0,,0,,0,,0,,3,25,1,24,0,,0,,0,,0,,5,24,0,,1,25,0,,0,,0,,0,,0,,0,,7,2,03001,03,001,2,2,0035,00001,285
030009411,1,8,10,2,1,1,1,,1,1,1,1,8,8,4,1,15,1,15,1,17,0,,1,15,0,,2,15,1,21,1,18,0,,0,,0,,4,22,0,,1,20,0,,0,,0,,0,,3,22,0,,4,1,03001,03,001,2,2,0035,00001,285
030009413,1,8,10,3,2,1,1,,3,1,1,1,8,8,3,0,,1,19,0,,0,,0,,0,,1,20,0,,0,,0,,0,,0,,1,25,0,,0,,0,,0,,0,,0,,0,,0,,7,1,03001,03,001,2,2,0035,00001,285
030009414,1,8,10,3,2,1,1,,1,1,1,1,8,8,3,1,24,1,21,1,21,0,,1,21,0,,1,15,2,22,0,,0,,1,22,0,,4,24,0,,1,21,1,21,0,,0,,0,,1,24,0,,5,1,03001,03,001,2,2,0035,00001,285
030009415,1,8,10,3,2,1,1,,1,1,1,1,12,12,3,1,21,1,21,1,21,0,,-1,23,-1,23,4,21,4,23,0,,1,21,0,,0,,1,22,0,,1,21,0,,1,21,0,,0,,1,25,2,25,1,1,03001,03,001,2,2,0035,00001,285
030009417,1,8,10,2,2,2,1,,3,1,1,1,4,4,4,0,,1,21,0,,0,,0,,0,,2,24,0,,0,,1,23,0,,0,,4,25,0,,1,25,0,,0,,0,,0,,0,,1,22,4,1,03001,03,001,2,2,0035,00001,285
030009419,1,8,10,3,2,1,1,,5,1,1,1,6,6,4,0,,1,99,0,,0,,1,21,0,,2,99,0,,0,,0,,0,,0,,2,24,0,,0,,0,,0,,0,,0,,0,,0,,2,1,03001,03,001,2,2,0035,00001,285
030009420,1,8,04,2,1,2,1,,1,1,2,1,4,4,3,0,,1,20,1,20,0,,0,,0,,1,20,1,20,0,,0,,0,,0,,1,20,0,,0,,0,,0,,0,,0,,1,24,0,,1,1,03001,03,001,2,2,0035,00001,285
030010301,1,8,10,3,2,1,1,,2,1,1,1,11,11,3,0,,1,15,1,23,0,,2,23,0,,4,25,3,23,0,,0,,0,,0,,5,25,0,,1,19,1,19,-1,23,0,,0,,2,23,1,25,3,1,03001,03,001,2,2,0035,00002,314
030010302,1,8,10,2,1,1,1,,2,1,2,1,4,4,3,1,22,1,25,0,,0,,0,,0,,1,23,1,22,0,,0,,0,,0,,1,21,0,,1,21,0,,0,,0,,0,,0,,2,10,1,1,03001,03,001,2,2,0035,00002,314
030010303,1,8,10,3,1,1,1,,1,1,1,1,10,10,3,1,22,1,22,1,24,0,,2,22,0,,2,20,2,18,1,24,3,18,2,24,0,,1,23,1,18,1,18,0,,1,24,0,,1,18,1,23,0,,2,1,03001,03,001,2,2,0035,00002,314
030010305,1,8,10,3,1,1,1,,1,1,2,1,8,8,4,1,19,1,12,1,16,0,,1,25,0,,1,22,1,25,0,,1,20,0,,0,,2,24,0,,1,20,0,,0,,0,,0,,0,,1,23,2,1,03001,03,001,2,2,0035,00002,314
030010306,1,8,10,3,2,1,1,,2,1,1,1,8,8,3,0,,1,20,1,25,0,,2,25,0,,1,20,2,25,0,,1,23,0,,1,20,2,23,0,,1,20,0,,0,,0,,0,,1,24,0,,2,1,03001,03,001,2,2,0035,00002,314
030010307,1,8,10,2,1,1,1,,1,1,1,1,4,4,4,0,,1,21,0,,0,,0,,0,,1,24,1,25,0,,0,,1,25,0,,2,25,0,,1,25,0,,0,,0,,0,,0,,0,,2,1,03001,03,001,2,2,0035,00002,314
030010309,1,8,10,2,1,1,1,,2,2,2,1,4,4,4,1,24,1,11,0,,0,,0,,0,,1,22,1,23,0,,0,,0,,0,,3,24,0,,0,,0,,0,,1,23,0,,0,,1,05,3,1,03001,03,001,2,2,0035,00002,314
030010310,1,8,10,3,1,1,1,,2,1,1,1,6,6,4,0,,1,24,0,,0,,0,,0,,2,24,2,24,0,,2,23,0,,0,,3,24,1,24,1,24,1,24,0,,0,,0,,1,24,0,,6,1,03001,03,001,2,2,0035,00002,314
030010311,1,8,10,2,3,1,1,,2,1,1,1,5,5,4,0,,1,22,1,20,0,,0,,0,,2,22,1,15,0,,0,,0,,0,,1,22,0,,1,24,1,24,0,,0,,0,,0,,0,,3,1,03001,03,001,2,2,0035,00002,314
030010312,1,8,10,3,2,1,1,,2,1,1,1,7,7,3,1,24,1,20,2,25,0,,1,23,0,,2,25,1,23,0,,1,21,0,,0,,3,24,0,,1,22,1,23,0,,0,,0,,1,20,0,,5,1,03001,03,001,2,2,0035,00002,314
030010314,1,8,10,2,2,1,1,,1,1,1,1,5,1,4,0,,1,22,1,19,0,,0,,0,,2,24,0,,0,,0,,0,,0,,2,22,0,,1,25,0,,0,,0,,0,,0,,2,25,4,1,03001,03,001,2,2,0035,00002,314
030010315,1,8,10,3,1,1,1,,1,1,2,1,7,0,3,1,19,1,23,0,,0,,1,23,0,,1,24,2,24,0,,0,,0,,0,,2,22,0,,1,21,1,23,1,23,0,,0,,1,25,0,,1,1,03001,03,001,2,2,0035,00002,314
030010316,1,8,10,2,2,1,1,,2,1,1,1,4,4,3,0,,1,18,1,22,0,,0,,0,,1,20,1,23,0,,0,,0,,0,,2,23,0,,0,,1,18,0,,0,,0,,0,,1,10,2,1,03001,03,001,2,2,0035,00002,314
030010317,1,8,10,3,2,1,1,,1,1,1,1,20,20,4,1,20,1,20,1,22,0,,2,23,0,,3,24,2,23,0,,0,,0,,0,,3,23,1,21,1,21,0,,2,24,0,,0,,0,,1,24,2,1,03001,03,001,2,2,0035,00002,314
030010318,1,8,10,2,2,1,1,,1,1,1,1,14,14,3,0,,1,25,0,,0,,1,10,0,,2,24,1,20,0,,1,19,0,,0,,3,25,0,,1,20,1,20,0,,0,,1,22,1,23,0,,3,1,03001,03,001,2,2,0035,00002,314
030010319,1,8,10,3,2,1,1,,1,1,1,1,8,8,4,1,24,1,24,0,,0,,1,22,0,,1,23,1,25,0,,0,,0,,0,,3,23,0,,1,21,1,20,0,,0,,0,,1,20,0,,5,1,03001,03,001,2,2,0035,00002,314
030010320,1,8,10,3,1,1,1,,2,1,1,1,7,7,3,0,,1,21,0,,0,,1,24,0,,1,25,0,,0,,0,,1,24,0,,2,24,0,,1,21,1,21,0,,0,,0,,2,24,0,,4,1,03001,03,001,2,2,0035,00002,314
