folioviv,foliohog,id_pobla,parentesco,sexo,edad,afrod,hablaesp,hablaind,lenguaind,hablaing,hablaotro,etnia,asiste_esc,no_asisb,nivelaprob,gradoaprob,alfabetism,edo_conyug,inf_selec,cvegeo,cve_ent,cve_mun,est_dis,upm,factor_hog
136095218,1,04,4,1,4,2,1,2,,2,2,1,2,03,00,,,,2,13029,13,029,0192,00008,933
136095219,1,01,1,1,32,2,1,2,,2,2,2,2,,08,5,,1,2,13029,13,029,0192,00008,933
136095219,1,02,2,2,32,2,1,2,,2,2,2,2,,08,5,,1,1,13029,13,029,0192,00008,933
136095219,1,03,3,1,3,2,1,2,,2,2,2,2,00,00,,,,2,13029,13,029,0192,00008,933
136095220,1,01,1,1,67,2,1,2,,2,2,2,2,,03,3,,8,2,13029,13,029,0192,00008,933
136095220,1,02,2,2,69,2,1,2,,2,2,2,2,,03,3,,8,2,13029,13,029,0192,00008,933
136095220,1,03,3,1,23,2,1,2,,1,2,2,2,09,08,4,,9,1,13029,13,029,0192,00008,933
136158801,1,01,1,2,60,2,1,2,,2,2,2,2,,03,3,,3,2,13051,13,051,0192,00009,1279
136158801,1,02,4,1,18,2,1,2,,2,2,2,1,,06,2,,9,1,13051,13,051,0192,00009,1279
136158801,1,03,4,1,17,2,1,2,,2,2,2,1,,06,1,,9,2,13051,13,051,0192,00009,1279
136158802,1,01,1,1,42,2,1,2,,2,2,1,2,,02,6,1,8,2,13051,13,051,0192,00009,1279
136158802,1,02,2,2,41,2,1,2,,2,2,1,2,,03,3,,8,1,13051,13,051,0192,00009,1279
136158802,1,03,3,2,20,2,1,2,,2,2,2,1,,08,2,,9,2,13051,13,051,0192,00009,1279
136158802,1,04,3,1,17,2,1,2,,2,2,1,2,05,03,3,,9,2,13051,13,051,0192,00009,1279
136158802,1,05,3,2,13,2,1,2,,2,2,1,1,,03,2,,9,2,13051,13,051,0192,00009,1279
136158803,1,01,1,2,56,2,1,2,,2,2,2,2,,03,3,,9,1,13051,13,051,0192,00009,1279
136158803,1,02,3,2,28,2,1,2,,2,2,2,2,10,06,3,,9,2,13051,13,051,0192,00009,1279
136158803,1,03,4,2,10,2,1,2,,2,2,2,1,,02,4,1,,2,13051,13,051,0192,00009,1279
136158803,1,04,4,1,8,2,1,2,,2,2,2,1,,02,1,1,,2,13051,13,051,0192,00009,1279
136158804,1,01,1,1,48,2,1,2,,1,2,2,2,,08,5,,4,1,13051,13,051,0192,00009,1279
136158805,1,01,1,1,64,2,1,2,,2,2,1,2,,02,6,1,1,1,13051,13,051,0192,00009,1279
136158805,1,02,2,2,62,2,1,2,,2,2,1,2,,02,6,1,1,2,13051,13,051,0192,00009,1279
136158805,1,03,3,2,33,2,1,2,,2,2,1,2,,03,3,,3,2,13051,13,051,0192,00009,1279
136158805,1,04,4,2,9,2,1,2,,2,2,1,1,,02,2,1,,2,13051,13,051,0192,00009,1279
136158806,1,01,1,2,57,2,1,2,,2,2,2,2,,02,3,1,5,1,13051,13,051,0192,00009,1279
136158806,1,02,4,1,7,2,1,2,,2,2,2,1,,02,1,2,,2,13051,13,051,0192,00009,1279
136158808,1,01,1,1,82,2,1,2,,2,2,2,2,,02,3,1,8,2,13051,13,051,0192,00009,1279
136158808,1,02,2,2,82,2,1,2,,2,2,1,2,,02,1,2,8,2,13051,13,051,0192,00009,1279
136158808,1,03,4,1,38,2,1,2,,2,2,1,2,,03,3,,4,1,13051,13,051,0192,00009,1279
136158811,1,01,1,1,42,2,1,2,,2,2,1,2,,03,3,,6,1,13051,13,051,0192,00009,1279
136158811,1,02,2,2,36,2,1,2,,2,2,1,2,,03,3,,6,2,13051,13,051,0192,00009,1279
136158811,1,03,3,2,17,2,1,2,,2,2,1,1,,06,2,,9,2,13051,13,051,0192,00009,1279
136158811,1,04,3,1,15,2,1,2,,2,2,1,1,,03,3,,9,2,13051,13,051,0192,00009,1279
136158811,1,05,3,1,5,2,1,2,,2,2,1,1,,01,2,2,,2,13051,13,051,0192,00009,1279
136158812,1,01,1,1,45,2,1,2,,2,2,1,2,,02,6,1,1,2,13051,13,051,0192,00009,1279
136158812,1,02,2,2,50,2,1,2,,2,2,1,2,,05,3,,1,1,13051,13,051,0192,00009,1279
136158812,1,03,3,1,21,2,1,2,,2,2,1,2,09,08,4,,9,2,13051,13,051,0192,00009,1279
136158812,1,04,3,1,20,2,1,2,,2,2,1,2,04,06,3,,9,2,13051,13,051,0192,00009,1279
136158812,1,05,3,2,19,2,1,2,,2,2,1,1,,05,1,,9,2,13051,13,051,0192,00009,1279
136158813,1,01,1,2,49,2,1,2,,2,2,1,2,,06,3,,9,1,13051,13,051,0192,00009,1279
136158814,1,01,1,2,56,2,1,2,,2,2,2,2,,06,3,,3,2,13051,13,051,0192,00009,1279
136158814,1,02,3,2,22,2,1,2,,1,2,2,1,,08,3,,9,1,13051,13,051,0192,00009,1279
136158816,1,01,1,1,65,2,1,2,,2,2,2,2,,02,6,1,7,2,13051,13,051,0192,00009,1279
136158816,1,02,2,2,62,2,1,2,,2,2,2,2,,06,3,,7,2,13051,13,051,0192,00009,1279
136158816,1,03,3,1,43,2,1,2,,2,2,2,2,,06,1,,1,2,13051,13,051,0192,00009,1279
136158816,1,04,5,2,38,2,1,2,,2,2,2,2,,06,3,,1,2,13051,13,051,0192,00009,1279
136158816,1,05,4,1,5,2,1,2,,2,2,2,1,,01,2,2,,2,13051,13,051,0192,00009,1279
136158816,1,06,4,1,21,2,1,2,,1,2,2,1,,06,3,,9,2,13051,13,051,0192,00009,1279
136158816,1,07,7,2,68,2,1,2,,2,2,2,2,,99,,1,4,2,13051,13,051,0192,00009,1279
136158816,1,08,5,2,44,2,1,2,,2,2,2,2,,03,3,,8,1,13051,13,051,0192,00009,1279
136158816,1,09,4,2,14,2,1,2,,2,2,2,1,,03,1,,9,2,13051,13,051,0192,00009,1279
136158816,1,10,4,2,11,2,1,2,,2,2,2,1,,02,5,1,,2,13051,13,051,0192,00009,1279
136158816,1,11,3,1,43,2,1,2,,2,2,2,2,,03,3,,8,2,13051,13,051,0192,00009,1279
136158817,1,01,1,1,61,2,1,2,,2,2,2,2,,03,3,,6,1,13051,13,051,0192,00009,1279
136158817,1,02,2,2,42,2,1,2,,2,2,2,2,,03,3,,6,2,13051,13,051,0192,00009,1279
136158817,1,03,3,1,25,2,1,2,,2,2,2,2,10,06,3,,9,2,13051,13,051,0192,00009,1279
136158817,1,04,3,2,21,2,1,2,,2,2,2,1,,08,3,,9,2,13051,13,051,0192,00009,1279
136158817,1,05,3,1,15,2,1,2,,2,2,2,1,,03,1,,9,2,13051,13,051,0192,00009,1279
136158818,1,01,1,2,72,2,1,2,,2,2,2,2,,03,3,,5,2,13051,13,051,0192,00009,1279
136158818,1,02,3,1,34,2,1,2,,2,2,2,2,,08,4,,9,1,13051,13,051,0192,00009,1279
136158819,1,01,1,2,83,2,1,2,,2,2,1,2,,02,3,1,5,2,13051,13,051,0192,00009,1279
136158819,1,02,3,2,58,2,1,2,,2,2,1,2,,08,1,,8,1,13051,13,051,0192,00009,1279
136158819,1,03,5,1,52,2,1,2,,2,2,1,2,,02,6,1,8,2,13051,13,051,0192,00009,1279
136158819,1,04,4,2,16,2,1,2,,2,2,1,1,,06,1,,9,2,13051,13,051,0192,00009,1279
136168301,1,01,1,1,69,2,1,1,0331,2,2,1,2,,99,,1,9,2,13054,13,054,0191,00003,1110
136168301,1,02,7,2,49,2,1,1,0331,2,2,1,2,,03,3,,2,1,13054,13,054,0191,00003,1110
136168301,1,03,7,1,27,2,1,2,,2,2,1,2,05,03,3,,9,2,13054,13,054,0191,00003,1110
136168302,1,01,1,2,35,2,1,1,0331,2,2,1,2,,03,3,,6,1,13054,13,054,0191,00003,1110
136168302,1,02,3,1,15,2,1,2,,2,2,1,1,,03,3,,9,2,13054,13,054,0191,00003,1110
136168302,1,03,3,1,13,2,1,2,,2,2,1,1,,03,1,,9,2,13054,13,054,0191,00003,1110
136168303,1,01,1,1,64,2,1,1,0331,2,2,1,2,,02,6,1,8,2,13054,13,054,0191,00003,1110
136168303,1,02,2,2,62,2,1,1,0331,2,2,1,2,,02,6,1,8,2,13054,13,054,0191,00003,1110
136168303,1,03,3,1,42,2,1,1,0331,2,2,1,2,,03,3,,1,1,13054,13,054,0191,00003,1110
136168303,1,04,5,2,38,2,1,1,0331,2,2,1,2,,03,3,,1,2,13054,13,054,0191,00003,1110
136168303,1,05,4,1,19,2,1,1,0331,2,2,1,1,,06,3,,9,2,13054,13,054,0191,00003,1110
136168303,1,06,4,1,17,2,1,1,0331,2,2,1,1,,06,3,,9,2,13054,13,054,0191,00003,1110
136168303,1,07,7,1,63,2,1,1,0331,2,2,1,2,,00,,2,9,2,13054,13,054,0191,00003,1110
136168304,1,01,1,1,35,2,1,2,,2,2,1,2,,06,3,,6,1,13054,13,054,0191,00003,1110
136168304,1,02,2,2,37,2,1,1,0331,2,2,1,2,,06,3,,6,2,13054,13,054,0191,00003,1110
136168304,1,03,3,2,12,2,1,2,,2,2,1,1,,02,6,1,9,2,13054,13,054,0191,00003,1110
136168304,1,04,3,1,2,2,,,,,,,,,,,,,2,13054,13,054,0191,00003,1110
136168306,1,01,1,2,30,2,1,1,0331,2,2,1,2,09,08,4,,4,1,13054,13,054,0191,00003,1110
136168306,1,02,3,1,7,2,1,1,0331,2,2,1,1,,02,2,1,,2,13054,13,054,0191,00003,1110
136168307,1,01,1,1,57,2,1,1,0331,2,2,1,2,,06,3,,1,1,13054,13,054,0191,00003,1110
136168307,1,02,3,1,13,2,1,2,,2,2,1,1,,03,2,,9,2,13054,13,054,0191,00003,1110
136168307,1,03,2,2,46,2,1,1,0331,2,2,1,2,,03,3,,1,2,13054,13,054,0191,00003,1110
136168308,1,01,1,2,82,2,1,2,,2,2,2,2,,02,2,1,5,2,13054,13,054,0191,00003,1110
136168308,1,02,3,2,58,2,1,2,,2,2,1,2,,03,3,,2,1,13054,13,054,0191,00003,1110
136168309,1,01,1,1,55,2,1,2,,2,2,1,2,,03,3,,1,2,13054,13,054,0191,00003,1110
136168309,1,02,2,2,52,2,1,1,0331,2,2,1,2,,03,3,,1,1,13054,13,054,0191,00003,1110
136168310,1,01,1,2,37,2,1,1,0331,2,2,1,2,,03,3,,1,1,13054,13,054,0191,00003,1110
136168310,1,02,3,2,20,2,1,2,,2,2,1,1,,08,2,,9,2,13054,13,054,0191,00003,1110
136168310,1,03,3,1,12,2,1,2,,2,2,1,1,,02,6,1,9,2,13054,13,054,0191,00003,1110
136168311,1,01,1,2,46,2,1,1,0331,2,2,1,2,,06,3,,1,1,13054,13,054,0191,00003,1110
136168312,1,01,1,1,48,2,1,1,0331,2,2,1,2,,03,3,,8,2,13054,13,054,0191,00003,1110
136168312,1,02,2,2,42,2,1,1,0331,2,2,1,2,,02,4,1,8,1,13054,13,054,0191,00003,1110
136168312,1,03,3,2,15,2,1,2,,2,2,1,1,,03,3,,9,2,13054,13,054,0191,00003,1110
136168312,1,04,3,1,14,2,1,2,,2,2,1,1,,06,1,,9,2,13054,13,054,0191,00003,1110
136168312,1,05,3,1,14,2,1,2,,2,2,1,2,05,03,2,,9,2,13054,13,054,0191,00003,1110
136168313,1,01,1,1,45,2,1,1,0331,2,2,1,2,,03,3,,6,2,13054,13,054,0191,00003,1110
136168313,1,02,2,2,40,2,1,2,,2,2,1,2,,06,2,,6,2,13054,13,054,0191,00003,1110
136168313,1,03,3,1,19,2,1,2,,2,2,1,1,,06,3,,9,1,13054,13,054,0191,00003,1110
136168313,1,04,3,1,14,2,1,2,,2,2,1,1,,03,2,,9,2,13054,13,054,0191,00003,1110
136168313,1,05,3,2,12,2,1,2,,2,2,1,1,,02,6,1,9,2,13054,13,054,0191,00003,1110
136168314,1,01,1,1,52,2,1,1,0331,2,2,1,2,,03,3,,1,2,13054,13,054,0191,00003,1110
136168314,1,02,2,2,36,2,1,1,0331,2,2,1,2,,03,3,,1,2,13054,13,054,0191,00003,1110
136168314,1,03,3,1,15,2,1,1,0331,2,2,1,1,,03,3,,9,2,13054,13,054,0191,00003,1110
136168314,1,04,3,2,12,2,1,1,0331,2,2,1,1,,02,6,1,9,2,13054,13,054,0191,00003,1110
136168314,1,05,6,2,86,2,2,1,0331,2,2,1,2,,00,,2,5,2,13054,13,054,0191,00003,1110
136168314,1,06,7,1,48,2,1,1,0331,2,2,1,2,,03,3,,9,1,13054,13,054,0191,00003,1110
136168315,1,01,1,1,36,2,1,1,0331,2,2,1,2,,06,3,,1,2,13054,13,054,0191,00003,1110
136168315,1,02,2,2,32,2,1,1,0331,2,2,1,2,,08,3,,1,1,13054,13,054,0191,00003,1110
136168316,1,01,1,1,65,2,1,1,0331,2,2,1,2,,06,3,,8,2,13054,13,054,0191,00003,1110
136168316,1,02,2,2,45,2,1,1,0331,2,2,1,2,,03,3,,8,1,13054,13,054,0191,00003,1110
136168316,1,03,3,1,14,2,1,1,0331,2,2,1,1,,03,2,,9,2,13054,13,054,0191,00003,1110
136168316,1,04,3,2,0,2,,,,,,,,,,,,,2,13054,13,054,0191,00003,1110
136168317,1,01,1,1,71,2,1,1,0331,2,2,1,2,,03,3,,8,2,13054,13,054,0191,00003,1110
136168317,1,02,2,2,63,2,1,1,0331,2,2,1,2,,02,6,1,8,1,13054,13,054,0191,00003,1110
136168319,1,01,1,1,60,2,1,1,0331,2,2,1,2,,06,3,,8,1,13054,13,054,0191,00003,1110
136168320,1,01,1,1,68,2,1,1,0331,2,2,1,2,,02,2,2,8,2,13054,13,054,0191,00003,1110
136168320,1,02,2,2,67,2,1,1,0331,2,2,1,2,,00,,2,8,2,13054,13,054,0191,00003,1110
136168320,1,03,3,1,43,2,1,1,0331,2,2,1,2,,03,3,,9,1,13054,13,054,0191,00003,1110
136174902,1,01,1,1,45,2,1,2,,2,2,2,2,,03,3,,8,1,13057,13,057,0191,00004,1272
136174902,1,02,2,2,39,2,1,2,,2,2,2,2,,06,3,,8,2,13057,13,057,0191,00004,1272
136174902,1,03,3,2,13,2,2,2,,2,2,2,1,,03,1,,9,2,13057,13,057,0191,00004,1272
136174902,1,04,3,2,11,2,2,2,,2,2,2,1,,02,5,1,,2,13057,13,057,0191,00004,1272
136174905,1,01,1,1,73,2,1,2,,2,2,1,2,,02,2,1,8,2,13057,13,057,0191,00004,1272
136174905,1,02,2,2,59,2,1,2,,2,2,1,2,,02,4,1,8,2,13057,13,057,0191,00004,1272
136174905,1,03,3,2,43,2,1,2,,2,2,1,2,,06,1,,9,2,13057,13,057,0191,00004,1272
136174905,1,04,3,2,39,2,1,2,,2,2,1,2,,03,3,,9,1,13057,13,057,0191,00004,1272
136174907,1,01,1,1,33,2,1,2,,1,2,2,2,,08,3,,9,2,13057,13,057,0191,00004,1272
136174907,1,02,7,1,35,2,1,2,,1,1,2,2,,08,4,,9,1,13057,13,057,0191,00004,1272
136174908,1,01,1,1,41,2,1,2,,2,2,2,2,,02,6,1,6,1,13057,13,057,0191,00004,1272
136174908,1,02,2,2,41,2,1,2,,2,2,2,2,,03,3,,6,2,13057,13,057,0191,00004,1272
136174908,1,03,3,2,17,2,1,2,,2,2,2,1,,06,2,,9,2,13057,13,057,0191,00004,1272
136174908,1,04,3,2,9,2,1,2,,2,2,2,1,,02,3,1,,2,13057,13,057,0191,00004,1272
136174909,1,01,1,1,65,1,1,2,,2,2,2,2,,02,6,1,8,2,13057,13,057,0191,00004,1272
136174909,1,02,2,2,64,2,1,2,,2,2,2,2,,02,6,1,8,1,13057,13,057,0191,00004,1272
136174909,1,03,6,2,96,2,1,2,,2,2,2,2,,00,,2,5,2,13057,13,057,0191,00004,1272
136174910,1,01,1,1,33,2,1,2,,2,2,2,2,,03,3,,6,2,13057,13,057,0191,00004,1272
136174910,1,02,2,2,34,2,1,2,,2,2,2,2,,06,3,,6,1,13057,13,057,0191,00004,1272
136174910,1,03,3,1,12,2,1,2,,2,2,2,1,,02,6,1,9,2,13057,13,057,0191,00004,1272
136174910,1,04,3,2,7,2,1,2,,2,2,2,1,,02,2,1,,2,13057,13,057,0191,00004,1272
136174911,1,01,1,2,34,2,1,2,,2,2,2,2,,03,3,,6,1,13057,13,057,0191,00004,1272
136174911,1,02,3,2,15,2,1,2,,2,2,2,1,,03,3,,9,2,13057,13,057,0191,00004,1272
136174911,1,03,3,2,12,2,1,2,,2,2,2,1,,03,1,,9,2,13057,13,057,0191,00004,1272
136174911,1,04,3,1,10,2,1,2,,2,2,2,1,,02,3,1,,2,13057,13,057,0191,00004,1272
136174911,1,05,3,1,7,2,1,2,,2,2,2,1,,02,1,2,,2,13057,13,057,0191,00004,1272
136174912,1,01,1,1,69,2,1,2,,2,2,2,2,,02,6,1,8,2,13057,13,057,0191,00004,1272
136174912,1,02,2,2,63,2,1,2,,2,2,1,2,,02,6,2,8,2,13057,13,057,0191,00004,1272
136174912,1,03,4,2,26,2,1,2,,2,2,2,2,14,02,6,2,9,1,13057,13,057,0191,00004,1272
136174912,1,04,4,1,3,2,1,2,,2,2,2,2,03,00,,,,2,13057,13,057,0191,00004,1272
136174912,1,05,4,2,7,2,1,2,,2,2,2,1,,02,1,2,,2,13057,13,057,0191,00004,1272
136174912,1,06,5,1,30,2,1,2,,2,2,2,2,04,99,,1,8,2,13057,13,057,0191,00004,1272
136174912,1,07,3,2,35,2,1,2,,2,2,2,2,,02,6,1,8,2,13057,13,057,0191,00004,1272
136174914,1,01,1,2,40,2,1,2,,2,2,2,2,,02,6,1,2,1,13057,13,057,0191,00004,1272
136174914,1,02,3,1,11,2,1,2,,2,2,2,1,,02,5,1,,2,13057,13,057,0191,00004,1272
136174915,1,01,1,1,64,2,1,2,,2,2,2,2,,02,2,1,8,2,13057,13,057,0191,00004,1272
136174915,1,02,2,2,67,2,1,2,,2,2,2,2,,02,1,2,8,2,13057,13,057,0191,00004,1272
136174915,1,03,3,1,29,2,1,2,,2,2,2,2,14,03,1,,9,1,13057,13,057,0191,00004,1272
136174915,1,04,3,1,28,2,1,2,,2,2,2,2,14,02,6,2,9,2,13057,13,057,0191,00004,1272
136174916,1,01,1,2,63,2,1,2,,2,2,2,2,,00,,2,5,2,13057,13,057,0191,00004,1272
136174916,1,02,3,1,42,2,1,2,,2,2,2,2,,02,6,2,1,2,13057,13,057,0191,00004,1272
136174916,1,03,3,1,42,2,1,2,,2,2,2,2,,02,6,2,9,1,13057,13,057,0191,00004,1272
136174916,1,04,3,2,39,2,2,2,,2,2,2,2,,00,,2,9,2,13057,13,057,0191,00004,1272
136174917,1,01,1,1,38,2,1,2,,1,2,2,2,,03,2,,1,2,13057,13,057,0191,00004,1272
136174917,1,02,2,2,34,2,1,2,,2,2,2,2,,06,3,,1,1,13057,13,057,0191,00004,1272
136174917,1,03,3,1,97,2,,,,,,,,,,,,,2,13057,13,057,0191,00004,1272
136174917,1,04,3,1,97,2,,,,,,,,,,,,,2,13057,13,057,0191,00004,1272
136174918,1,01,1,2,37,2,1,2,,2,2,1,2,,03,3,,1,1,13057,13,057,0191,00004,1272
136174918,1,02,3,2,16,2,1,2,,2,2,1,2,13,06,1,,9,2,13057,13,057,0191,00004,1272
136174918,1,03,3,2,12,2,1,2,,2,2,1,1,,03,1,,9,2,13057,13,057,0191,00004,1272
136174919,1,01,1,1,46,2,1,2,,2,2,2,2,,02,3,2,7,2,13057,13,057,0191,00004,1272
136174919,1,02,2,2,45,2,1,2,,2,2,2,2,,03,3,,7,1,13057,13,057,0191,00004,1272
136174919,1,03,3,1,22,2,1,2,,2,2,2,2,05,03,3,,9,2,13057,13,057,0191,00004,1272
136174919,1,04,3,1,18,2,1,2,,2,2,2,2,05,02,6,1,9,2,13057,13,057,0191,00004,1272
136174919,1,05,3,2,15,2,1,2,,2,2,2,1,,06,1,,9,2,13057,13,057,0191,00004,1272
136174919,1,06,6,2,66,2,1,2,,2,2,2,2,,00,,2,5,2,13057,13,057,0191,00004,1272
136174920,1,01,1,1,65,2,1,2,,2,2,1,2,,03,2,,1,2,13057,13,057,0191,00004,1272
136174920,1,02,2,2,50,2,1,2,,2,2,1,2,,03,3,,1,2,13057,13,057,0191,00004,1272
136174920,1,03,3,2,27,2,2,2,,2,2,1,2,14,01,3,2,9,2,13057,13,057,0191,00004,1272
136174920,1,04,3,1,22,2,1,2,,2,2,1,2,04,06,1,,9,1,13057,13,057,0191,00004,1272
136224201,1,01,1,1,35,2,1,1,1041,2,2,1,2,,03,3,,7,2,13073,13,073,0191,00005,970
136224201,1,02,2,2,33,2,1,2,,2,2,1,2,,03,3,,7,1,13073,13,073,0191,00005,970
136224201,1,03,6,1,69,2,1,1,1041,2,2,1,2,,02,4,1,5,2,13073,13,073,0191,00005,970
136224201,1,04,3,2,11,2,1,2,,2,2,1,1,,02,6,1,,2,13073,13,073,0191,00005,970
136224201,1,05,3,2,5,2,1,2,,2,2,1,1,,01,2,1,,2,13073,13,073,0191,00005,970
136224202,1,01,1,1,54,2,1,1,1041,2,2,1,2,,03,3,,7,2,13073,13,073,0191,00005,970
136224202,1,02,2,2,54,2,1,1,1041,2,2,1,2,,02,6,1,7,1,13073,13,073,0191,00005,970
136224203,1,01,1,1,45,2,1,1,1041,2,2,1,2,,02,6,1,8,1,13073,13,073,0191,00005,970
136224203,1,02,2,2,45,2,1,1,1041,2,2,1,2,,02,6,1,8,2,13073,13,073,0191,00005,970
136224203,1,03,3,1,11,2,1,1,1041,2,2,1,1,,02,6,1,,2,13073,13,073,0191,00005,970
136224203,1,04,3,2,5,2,1,2,,2,2,1,1,,01,3,2,,2,13073,13,073,0191,00005,970
136224203,1,05,3,1,3,2,1,2,,2,2,1,2,15,00,,,,2,13073,13,073,0191,00005,970
136224204,1,01,1,1,32,2,1,1,1041,2,2,1,2,,08,4,,1,1,13073,13,073,0191,00005,970
136224204,1,02,2,2,31,2,1,2,,2,2,1,2,,03,3,,1,2,13073,13,073,0191,00005,970
136224204,1,03,3,1,5,2,1,2,,2,2,1,1,,01,3,2,,2,13073,13,073,0191,00005,970
136224204,1,04,3,2,4,2,1,2,,2,2,1,1,,01,1,,,2,13073,13,073,0191,00005,970
136224204,1,05,3,2,4,2,1,2,,2,2,1,1,,01,1,,,2,13073,13,073,0191,00005,970
136224204,1,06,7,1,80,2,1,1,1041,2,2,1,2,,99,,2,7,2,13073,13,073,0191,00005,970
136224204,1,07,7,2,79,2,1,1,1041,2,2,1,2,,99,,2,7,2,13073,13,073,0191,00005,970
136224205,1,01,1,1,52,2,1,1,1041,2,2,1,2,,02,6,1,1,2,13073,13,073,0191,00005,970
136224205,1,02,2,2,51,2,1,1,1041,2,2,1,2,,02,6,2,1,2,13073,13,073,0191,00005,970
136224205,1,03,3,2,22,2,1,2,,2,2,1,2,09,08,4,,9,2,13073,13,073,0191,00005,970
136224205,1,04,3,2,18,2,1,2,,2,2,1,1,,06,3,,9,1,13073,13,073,0191,00005,970
136224205,1,05,3,2,16,2,1,2,,2,2,1,2,16,02,6,1,9,2,13073,13,073,0191,00005,970
136224206,1,01,1,1,42,2,1,1,1041,2,2,1,2,,06,3,,7,1,13073,13,073,0191,00005,970
136224206,1,02,2,2,29,2,1,1,1041,2,2,1,2,05,03,3,,7,2,13073,13,073,0191,00005,970
136224206,1,03,3,1,13,2,1,1,1041,2,2,1,1,,03,2,,9,2,13073,13,073,0191,00005,970
136224207,1,01,1,1,68,2,1,1,1041,2,2,1,2,,02,3,1,1,2,13073,13,073,0191,00005,970
136224207,1,02,2,2,60,2,1,1,1041,2,2,1,2,,02,6,1,1,1,13073,13,073,0191,00005,970
136224208,1,01,1,1,76,2,2,1,1041,2,2,1,2,,02,1,2,7,2,13073,13,073,0191,00005,970
136224208,1,02,2,2,63,2,1,1,1041,2,2,1,2,,03,2,,7,1,13073,13,073,0191,00005,970
136224209,1,01,1,1,50,2,1,1,1041,2,2,1,2,,02,3,1,1,1,13073,13,073,0191,00005,970
136224209,1,02,2,2,43,2,1,1,1041,2,2,1,2,,02,6,1,1,2,13073,13,073,0191,00005,970
136224209,1,03,6,2,87,2,2,1,1041,2,2,1,2,,00,,2,5,2,13073,13,073,0191,00005,970
136224209,1,04,4,2,9,2,1,2,,1,2,1,1,,02,4,1,,2,13073,13,073,0191,00005,970
136224210,1,01,1,1,62,2,1,2,,2,2,1,2,,02,6,1,7,2,13073,13,073,0191,00005,970
136224210,1,02,2,2,59,2,1,2,,2,2,1,2,,02,6,1,7,1,13073,13,073,0191,00005,970
136224210,1,03,3,2,32,2,1,2,,2,2,1,2,,08,4,,9,2,13073,13,073,0191,00005,970
136224210,1,04,4,2,9,2,1,2,,2,2,1,1,,02,3,1,,2,13073,13,073,0191,00005,970
136224211,1,01,1,1,72,2,1,1,1041,2,2,1,2,,02,2,2,8,2,13073,13,073,0191,00005,970
136224211,1,02,2,2,57,2,1,1,1041,2,2,1,2,,03,3,,8,1,13073,13,073,0191,00005,970
136224211,1,03,3,1,30,2,1,2,,2,2,1,2,14,03,3,,9,2,13073,13,073,0191,00005,970
136224212,1,01,1,2,30,2,1,1,1041,2,2,1,2,10,03,3,,1,1,13073,13,073,0191,00005,970
136224212,1,02,3,1,11,2,1,1,1041,2,2,1,1,,02,5,1,,2,13073,13,073,0191,00005,970
136224212,1,03,3,2,5,2,1,1,1041,2,2,1,1,,01,3,2,,2,13073,13,073,0191,00005,970
136224215,1,01,1,1,45,2,1,1,1041,2,2,1,2,,02,6,1,7,1,13073,13,073,0191,00005,970
136224215,1,02,2,2,29,2,1,1,1041,2,2,1,2,05,03,3,,7,2,13073,13,073,0191,00005,970
136224215,1,03,3,1,14,2,1,2,,2,2,1,1,,03,3,,9,2,13073,13,073,0191,00005,970
136224215,1,04,3,2,12,2,1,2,,2,2,1,1,,03,1,,9,2,13073,13,073,0191,00005,970
136224216,1,01,1,1,56,2,1,1,1041,2,2,1,2,,03,3,,8,1,13073,13,073,0191,00005,970
136224216,1,02,2,2,55,2,1,1,1041,2,2,1,2,,02,6,2,8,2,13073,13,073,0191,00005,970
136224217,1,01,1,1,36,2,1,2,,2,2,1,2,,03,3,,8,1,13073,13,073,0191,00005,970
136224217,1,02,2,2,30,2,1,2,,2,2,1,2,10,02,6,1,8,2,13073,13,073,0191,00005,970
136224217,1,03,3,1,11,2,1,2,,2,2,1,1,,02,6,1,,2,13073,13,073,0191,00005,970
136224217,1,04,3,2,5,2,1,2,,2,2,1,1,,01,3,2,,2,13073,13,073,0191,00005,970
136224217,1,05,3,2,4,2,1,2,,2,2,1,1,,01,2,,,2,13073,13,073,0191,00005,970
136224218,1,01,1,1,64,2,1,2,,2,2,2,2,,99,,9,7,2,13073,13,073,0191,00005,970
136224218,1,02,2,2,55,2,1,2,,2,2,1,2,,02,3,2,7,1,13073,13,073,0191,00005,970
136224218,1,03,3,2,19,2,1,2,,2,2,2,2,10,03,3,,9,2,13073,13,073,0191,00005,970
136224218,1,04,3,2,18,2,1,2,,2,2,1,2,10,03,3,,9,2,13073,13,073,0191,00005,970
136224218,1,05,3,2,12,2,1,2,,2,2,1,1,,02,6,2,9,2,13073,13,073,0191,00005,970
136226501,1,01,1,1,67,2,1,2,,2,2,1,2,,02,4,1,8,2,13074,13,074,0192,00010,1095
136226501,1,02,2,2,67,2,1,2,,2,2,1,2,,02,6,1,8,2,13074,13,074,0192,00010,1095
136226501,1,03,3,1,41,2,1,2,,2,2,1,2,,03,3,,1,1,13074,13,074,0192,00010,1095
136226501,1,04,5,2,32,2,1,2,,2,2,1,2,,08,4,,1,2,13074,13,074,0192,00010,1095
136226501,1,05,4,1,6,2,1,2,,2,2,1,1,,01,3,1,,2,13074,13,074,0192,00010,1095
136226502,1,01,1,1,57,2,1,2,,2,2,1,2,,03,3,,6,1,13074,13,074,0192,00010,1095
