folioviv,foliohog,id_pobla,geo_p,anio_nac_p,nivel_p,grado_p,sinco_p,lengua_p,padre_muer,geo_m,anio_nac_m,nivel_m,grado_m,sinco_m,lengua_m,madre_muer,hijos_m,hijos_nac,sosten,calle_pav,agua_entub,techo_loza,banio_int,licuadora,microondas,tostador,estufa,refrigera,lavadora,radio,tocadiscos,television,video_dvd,compu,tv_paga,videojuego,tel_fijo,tel_movil,internet,camara,enciclope,automovil,otra_viv,local_com,tierras,tractor,anim_trab,ganado,terrenos,cuenta_ban,tc_banc,tc_depar,serv_domes,cvegeo,cve_ent,cve_mun,est_dis,upm,factor_per
080497301,1,02,70032039,9999,99,9,,2,1991,70008037,1955,06,3,3115,2,,4,3,01,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00003,1749
080497302,1,02,,,,,,,,,,,,,,,,,02,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00003,3499
080497304,1,02,,,,,,,2009,,,,,,,,,,02,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,08037,08,037,0104,00003,5248
080497305,1,02,70001001,9999,06,6,8342,2,2007,70001001,9999,06,6,1003,2,2022,14,7,02,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00003,3499
080499801,1,02,70008037,1971,12,3,9232,2,,70010001,1972,12,3,8121,2,,2,0,03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0106,00001,2797
080499802,1,01,70009006,9999,12,3,4111,2,,70021026,9999,12,3,7511,2,,4,0,03,1,1,1,1,1,2,2,1,1,1,2,2,1,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,08037,08,037,0106,00001,1399
080499803,1,04,70008037,1972,12,3,8351,2,,70008037,1975,09,3,1003,2,,4,2,02,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,08037,08,037,0106,00001,6994
080499804,1,01,70008037,1969,12,3,8212,2,2016,70008037,9999,12,3,1003,2,,3,0,02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0106,00001,5595
080499901,1,02,70032051,9999,06,6,6111,2,2001,70010007,9999,06,6,1003,2,2023,5,4,11,1,1,1,1,2,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,08037,08,037,0106,00002,2301
080499902,1,03,70008021,1964,14,4,9999,2,,70008019,1964,09,3,1003,2,,3,2,02,9,1,2,1,9,9,9,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,9,9,9,2,08037,08,037,0106,00002,3451
080499904,1,01,70010007,1950,06,6,8212,1,2010,70008060,9999,06,4,8211,2,,7,2,03,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,2,2,,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0106,00002,3451
080503302,1,01,70008037,1969,99,9,4111,2,,70010038,9999,99,9,1003,2,,3,0,02,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,08037,08,037,0106,00003,3486
080503303,1,01,70009011,1965,14,2,4211,2,2020,70009999,1968,12,3,8199,2,,3,2,02,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,08037,08,037,0106,00003,1743
080503303,2,01,70008037,9999,13,3,4111,2,2019,70008019,1968,13,3,8101,2,2018,2,0,03,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,08037,08,037,0106,00003,1743
080503304,1,02,,,,,,,,70008037,1972,06,6,1003,2,2024,8,0,01,2,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0106,00003,3486
080503305,1,01,70009999,9999,09,3,8349,2,,70009999,9999,14,5,1003,2,,2,0,02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0106,00003,3486
080507601,1,03,70008037,9999,09,3,7134,2,2024,70008037,9999,12,3,2624,2,,3,1,03,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00004,3779
080507602,1,01,70027999,9999,99,9,7121,2,2020,70027999,9999,00,0,1003,2,2018,14,13,02,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00004,2519
080507603,1,01,70008037,1964,99,9,8199,2,,70008037,1965,06,6,8199,2,,2,1,01,2,1,2,1,1,1,1,1,1,9,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00004,1260
080507604,1,02,70010027,9999,00,0,9111,2,2000,70010027,9999,00,0,1003,2,1985,9,5,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2,2,2,2,2,1,2,1,1,2,2,2,2,2,08037,08,037,0104,00004,2519
080507605,1,01,70020999,9999,99,9,7121,2,2020,70020999,9999,06,6,1003,2,2019,4,0,02,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00004,1260
080512301,1,01,70008036,1978,06,3,9899,2,,70008036,9999,09,3,1003,2,,4,0,03,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00005,1352
080512302,1,02,70008037,1974,14,3,2642,2,,70014039,1970,06,6,8199,2,,2,1,02,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00005,2704
080512303,1,01,70013077,1933,99,9,,9,1972,70030016,1939,14,4,2399,2,2008,5,0,03,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,,,2,1,1,2,1,1,2,2,2,2,1,2,2,1,08037,08,037,0104,00005,2704
080512304,1,01,70010999,9999,09,3,4214,2,2022,70008037,9999,99,9,1003,2,2020,4,3,02,1,1,9,1,2,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00005,2704
080512305,1,03,70010032,1939,06,3,0980,2,2025,70010032,9999,06,3,5112,2,,8,4,02,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00005,5408
080518202,1,01,70008017,1967,12,3,,2,1999,70008036,1966,14,4,3115,2,,3,1,01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,08037,08,037,0106,00004,3720
080518203,1,02,70008040,1946,00,0,6129,2,,70026030,1957,06,6,9611,2,,1,0,02,2,1,2,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0106,00004,2480
080518204,1,02,70009999,1955,14,5,,2,1999,70008019,1951,14,3,2436,2,,2,1,03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,08037,08,037,0106,00004,2480
080520501,1,02,,,,,,,,70030071,9999,00,0,9611,2,,4,0,01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00006,2483
080520502,1,01,70020021,9999,12,3,9723,2,,70030173,9999,12,3,5112,2,,3,2,01,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00006,2483
080520503,1,06,70030080,9999,00,0,6113,2,,70030118,9999,06,6,1003,2,,9,2,03,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00006,6208
080520504,1,01,70008037,1970,06,6,2145,2,2022,70008045,1966,09,3,1003,2,,3,2,02,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,08037,08,037,0104,00006,2483
080520505,1,01,70008037,9999,99,9,8199,2,2008,70008019,1952,12,3,1003,2,2021,6,3,02,2,2,2,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00006,1242
080527401,1,03,99999000,1983,06,6,8212,2,,70008037,9999,06,6,1003,2,,3,0,02,1,1,2,1,1,1,9,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00007,5469
080527402,1,03,70010007,9999,06,6,8212,2,,70008037,1977,99,9,1003,2,,4,1,02,2,1,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,08037,08,037,0104,00007,5469
080527403,1,03,,,,,,,,70008037,1990,09,3,8199,2,,4,0,01,2,1,2,1,1,1,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,9,1,1,2,08037,08,037,0104,00007,7291
080527404,1,03,70010031,9999,99,9,8342,2,,70032999,9999,06,6,4111,2,,5,1,03,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00007,7291
080527405,1,02,99999000,9999,99,9,9999,9,1979,70008037,9999,99,9,1003,2,,9,2,07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00007,3646
080528401,1,01,70032009,1948,06,5,9999,2,2019,70032009,1945,06,4,9611,2,,3,1,02,9,1,9,1,9,9,9,1,1,9,9,9,1,2,2,2,2,2,,,9,1,2,2,2,2,2,2,2,2,2,9,9,2,08037,08,037,0104,00008,1706
080528404,1,02,,,,,,,,70005005,1940,06,3,6116,2,2024,10,5,12,2,1,2,1,9,2,2,2,1,2,2,2,1,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00008,3412
080528405,1,02,,,,,,,,70008037,9999,06,5,9611,2,2014,5,4,01,2,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00008,3412
080531101,1,02,70032999,9999,09,3,8199,2,,70032010,1974,09,3,5101,2,,1,0,01,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00009,3473
080531102,1,01,70008029,1967,12,3,2645,2,,70008021,1964,14,4,2335,2,,3,2,03,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,08037,08,037,0104,00009,2315
080531103,1,02,,,,,,,,70008006,1965,06,6,9622,2,,2,0,01,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00009,3473
080531105,1,01,70010007,1936,99,9,7513,2,2004,70010005,1933,99,9,1003,2,1999,8,3,02,1,1,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00009,1158
080533301,1,01,70030045,9999,13,3,2639,2,,70030108,9999,09,3,1003,2,,3,0,02,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,08037,08,037,0104,00010,2044
080533302,1,01,70020999,9999,00,0,9899,2,2018,70030141,9999,06,6,1003,2,1999,16,12,02,2,2,2,2,2,2,2,2,1,2,1,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00010,8175
080533304,1,02,70010007,1939,06,3,6101,2,2020,70010007,1939,06,3,1003,2,2006,10,9,02,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,08037,08,037,0104,00010,8175
080534401,1,02,70021115,9999,00,0,7121,2,,70021115,9999,00,0,1003,2,,5,2,02,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,,,2,2,2,2,2,1,2,1,2,2,2,2,2,2,08037,08,037,0105,00005,4313
080534402,1,01,70008037,1974,99,9,9999,2,,70008037,1975,12,3,4211,2,,2,1,01,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0105,00005,1078
080534403,1,03,70030178,1966,99,9,6119,2,,70027999,9999,06,6,,2,2007,5,4,06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0105,00005,3234
080534404,1,01,,,,,,,,70015062,9999,99,9,9611,2,,6,4,01,1,1,2,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0105,00005,4313
080534405,1,02,70020043,1967,06,6,8199,2,,70020043,1967,06,2,8199,2,,7,0,08,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0105,00005,2156
080535701,1,01,70010999,9999,06,6,5313,2,2018,70009007,9999,06,6,1003,2,2022,4,1,02,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,2,1,,,1,1,1,2,2,2,2,2,2,2,9,9,9,9,08037,08,037,0105,00006,2399
080535702,1,01,70009010,1940,06,6,9999,2,,70009010,1945,09,3,9999,2,2015,5,1,03,2,2,1,2,9,2,2,1,1,2,2,2,1,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0105,00006,1200
080535703,1,01,70015085,9999,06,5,9599,1,2017,70015085,9999,06,5,4111,1,,6,1,03,2,1,2,2,1,1,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0105,00006,2399
080535704,1,01,70032999,9999,99,9,8163,2,,70008999,9999,99,9,9611,2,2022,9,8,02,2,1,2,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0105,00006,1200
080535705,1,01,70030045,9999,09,3,6119,2,,70030045,9999,09,3,1003,2,,2,0,02,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,08037,08,037,0105,00006,2399
080545601,1,04,70005033,1964,09,3,6119,2,,70005033,1963,09,3,1003,2,,4,2,02,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,1,2,1,1,2,2,1,2,1,1,2,9,1,9,2,08037,08,037,0104,00011,5185
080545602,1,01,,,,,,,2005,,,,,,,2002,,,02,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2,2,2,2,2,1,2,2,1,2,2,2,2,2,08037,08,037,0104,00011,2592
080545603,1,05,70010036,1970,12,3,8201,2,,70008019,1976,09,3,5313,2,,3,2,02,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00011,6481
080545604,1,01,70008011,9999,99,9,4111,2,,70008011,9999,99,9,1003,2,2004,9,7,02,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00011,2592
080545605,1,01,70008037,1946,06,3,6119,2,2021,70005035,1950,06,3,1003,2,2010,5,2,02,2,1,2,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,,,2,2,1,1,2,1,1,1,1,2,1,2,2,2,08037,08,037,0104,00011,2592
080547901,1,02,70032010,1955,06,3,6119,2,,70032010,1956,06,3,6119,2,,9,7,02,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00012,2437
080547902,1,01,70011020,1960,06,3,7121,2,2009,70008045,1966,10,3,2512,2,,3,2,03,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,08037,08,037,0104,00012,1218
080547903,1,03,,,,,,,,70008050,1990,16,1,2332,2,,2,0,01,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,9,2,08037,08,037,0104,00012,3655
080547904,1,01,70009999,1943,06,6,5419,2,2012,70011017,1945,06,3,1003,2,,8,2,02,1,1,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00012,1218
080547905,1,03,70008059,1955,12,3,4211,2,,70008002,1966,12,3,1003,2,,2,1,02,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00012,2437
080548201,1,01,70005033,9999,14,5,,2,1977,70005033,9999,10,3,1003,2,1999,8,7,03,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,,,1,1,1,1,2,2,2,2,1,2,1,1,1,2,08037,08,037,0105,00007,7145
080548202,1,01,70012001,9999,09,3,8199,2,,70012001,9999,09,3,1999,2,,1,0,03,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,08037,08,037,0105,00007,1429
080548204,1,01,70028041,9999,14,4,2332,2,2010,70032049,1977,12,3,1003,2,,4,0,02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,08037,08,037,0105,00007,1429
080548205,1,01,70010011,1967,14,3,2991,2,,70008037,1971,09,3,1003,2,,6,2,02,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,08037,08,037,0105,00007,2858
080562103,1,02,70008037,1968,12,3,2639,2,,70008001,1971,06,6,8199,2,,4,0,03,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0105,00008,4218
080562104,1,01,,,,,,,,70008037,1959,06,3,8199,2,2025,2,0,01,1,1,1,1,1,2,2,1,1,1,1,9,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0105,00008,4218
080562105,1,01,,,,,,,,70009999,1950,00,0,8199,2,,5,1,05,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,1,,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0105,00008,2812
080565601,1,02,70008062,1940,06,6,7513,2,,70032010,9999,06,3,1003,2,2007,14,4,02,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0105,00009,923
080565602,1,03,70020564,1960,09,3,8201,1,,70021122,1963,09,3,8199,2,,3,0,03,2,1,2,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,08037,08,037,0105,00009,2770
080565603,1,01,70005027,9999,06,3,6119,2,2002,70005027,9999,99,9,,2,1969,15,14,06,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,,,2,2,2,2,2,1,2,1,1,2,2,2,2,2,08037,08,037,0105,00009,5540
080565604,1,01,70008019,1945,11,3,2331,2,,70008045,1951,11,3,1003,2,,3,0,02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,,1,1,1,1,2,1,1,2,2,1,1,1,1,2,08037,08,037,0105,00009,923
080565605,1,01,70008037,1964,06,6,5313,2,,70008037,1964,06,6,8199,2,,2,0,02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,08037,08,037,0105,00009,1847
080573901,1,01,70008037,1963,14,3,1614,2,,70008013,1983,09,3,8199,2,,5,0,03,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,08037,08,037,0104,00013,1139
080573903,1,02,,,,,,,,70008037,1966,12,3,8199,2,,3,0,01,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,08037,08,037,0104,00013,2278
080573904,1,01,70008037,9999,06,6,2639,2,2011,70008019,9999,06,6,8199,2,2019,4,2,02,2,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00013,5695
080573905,1,01,70007999,1964,09,3,8199,2,2020,70007999,1966,06,6,8199,2,,3,1,03,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,08037,08,037,0104,00013,2278
080583701,1,02,70010004,1972,06,3,1614,2,,70008032,1966,09,3,3111,2,,2,0,03,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,08037,08,037,0104,00014,2867
080583702,1,03,70032042,1986,06,5,7121,2,,70005035,1986,12,3,8199,2,,4,0,02,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,08037,08,037,0104,00014,5733
080583703,1,01,70008032,1952,99,9,1004,2,2011,70008037,1962,99,9,1003,2,,5,2,02,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00014,4300
080583704,1,01,70020040,9999,00,0,9111,1,,70020040,9999,00,0,1003,1,,4,3,02,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,2,1,2,1,1,2,1,1,1,2,08037,08,037,0104,00014,2867
080583705,1,01,70011020,1952,06,2,9722,2,2021,70008037,1951,06,5,1003,2,,5,3,02,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00014,1433
080585502,1,01,70008037,1976,99,9,7121,2,,70008037,1974,99,9,1003,2,,3,1,02,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00015,3598
080585503,1,02,,,,,,,,70032999,9999,13,2,1614,2,2000,10,8,01,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00015,5396
080585504,1,01,70020999,1961,06,6,8342,2,2024,70030173,1967,09,3,4211,2,,3,1,02,2,1,2,1,1,1,2,1,1,2,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,08037,08,037,0104,00015,3598
080585505,1,04,70008037,9999,99,9,8352,2,,70028039,1972,99,9,5112,2,,3,2,01,2,1,1,1,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00015,7195
080593001,1,01,70030039,9999,99,9,9999,2,,70020079,1960,06,3,4111,2,,4,3,01,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00016,2688
080593002,1,01,,,,,,,,70007071,1940,00,0,4111,2,2012,9,8,01,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00016,4032
080593003,1,01,70008037,1958,06,6,2815,2,,70032005,1958,06,6,1003,2,,3,1,02,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00016,5376
080593004,1,01,70027001,9999,99,9,9111,2,,70004003,9999,99,9,7341,2,2020,5,2,02,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00016,2688
080593005,1,04,70008037,1942,99,9,7311,2,2016,70008037,1950,06,6,8199,2,,7,5,02,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0104,00016,5376
080603701,1,02,,,,,,,,70008037,1964,06,6,8199,2,,2,0,01,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0106,00005,5759
080603702,1,01,70008037,9999,99,9,,9,1966,70008037,9999,99,9,,9,1966,2,1,99,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0106,00005,3839
080603703,1,01,70008999,1929,99,9,7134,2,1982,70008024,1930,06,6,1003,2,,7,4,02,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,08037,08,037,0106,00005,1920
080603704,1,02,70008006,1942,09,3,4211,2,,70008040,1943,06,6,4111,2,,4,2,03,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,,,1,1,1,2,1,2,2,2,2,2,1,1,1,2,08037,08,037,0106,00005,7678
080606601,1,02,,,,,,,,70008062,9999,06,4,1003,2,,6,0,05,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,,,1,2,1,2,2,2,2,2,2,2,2,1,2,2,08037,08,037,0106,00006,1270
